Epoch	train_loss	val_loss	metric	epoch_time	learing_rate	time_stamp
1	3.45938	3.48934	7.24638	88.9436s	4.87764e-05	2023-04-08 21:00:28
2	3.37955	3.40339	8.69565	87.3154s	4.52254e-05	2023-04-08 21:01:56
3	3.32893	3.36779	11.1111	87.822s	3.96946e-05	2023-04-08 21:03:32
4	3.30031	3.35622	12.0773	88.4538s	3.27254e-05	2023-04-08 21:05:04
5	3.25074	3.33172	12.5604	88.0375s	2.5e-05	2023-04-08 21:06:36
6	3.20031	3.31205	14.9758	88.5431s	1.72746e-05	2023-04-08 21:08:08
7	3.2062	3.30267	14.0097	89.7068s	1.03054e-05	2023-04-08 21:09:41
8	3.18431	3.27025	16.9082	90.5207s	4.77458e-06	2023-04-08 21:11:13
9	3.1436	3.2757	15.4589	91.2739s	1.22359e-06	2023-04-08 21:12:48
10	3.15941	3.24107	15.942	89.0945s	0	2023-04-08 21:14:19
11	3.15127	3.28352	16.4251	86.9247s	1.22359e-06	2023-04-08 21:15:48
12	3.15193	3.27502	15.4589	92.5194s	4.77458e-06	2023-04-08 21:17:22
13	3.14591	3.29652	16.9082	91.0229s	1.03054e-05	2023-04-08 21:18:56
14	3.15053	3.28727	17.8744	90.4317s	1.72746e-05	2023-04-08 21:20:30
15	3.14993	3.27493	17.3913	94.2361s	2.5e-05	2023-04-08 21:22:08
16	3.15819	3.28067	17.8744	91.4882s	3.27254e-05	2023-04-08 21:23:43
17	3.09956	3.329	14.4928	90.4727s	3.96946e-05	2023-04-08 21:25:17
18	3.11681	3.27942	15.942	91.5006s	4.52254e-05	2023-04-08 21:26:52
19	3.09317	3.20341	21.7391	90.1725s	4.87764e-05	2023-04-08 21:28:24
20	3.06203	3.22103	18.3575	87.2171s	5e-05	2023-04-08 21:29:54
21	3.00249	3.21419	23.6715	88.3929s	4.87764e-05	2023-04-08 21:31:25
22	2.98964	3.14006	21.7391	89.9599s	4.52254e-05	2023-04-08 21:32:58
23	2.95271	3.17944	19.8068	86.8425s	3.96946e-05	2023-04-08 21:34:27
24	2.94571	3.17093	21.256	86.9852s	3.27254e-05	2023-04-08 21:35:55
25	2.86223	3.15332	23.1884	90.3054s	2.5e-05	2023-04-08 21:37:28
26	2.83988	3.11745	25.1208	89.5553s	1.72746e-05	2023-04-08 21:38:59
27	2.81619	3.10763	24.1546	90.5202s	1.03054e-05	2023-04-08 21:40:35
28	2.78505	3.1208	24.1546	90.1829s	4.77458e-06	2023-04-08 21:42:09
29	2.77237	3.11351	25.6039	86.3131s	1.22359e-06	2023-04-08 21:43:40
30	2.77248	3.10903	26.087	89.8674s	0	2023-04-08 21:45:13
31	2.72568	3.10618	25.6039	92.1635s	1.22359e-06	2023-04-08 21:46:49
32	2.73694	3.17302	25.1208	86.9512s	4.77458e-06	2023-04-08 21:48:18
33	2.76871	3.11225	28.0193	88.16s	1.03054e-05	2023-04-08 21:49:47
34	2.78846	3.04846	28.0193	90.8185s	1.72746e-05	2023-04-08 21:51:22
35	2.79238	3.08782	28.5024	92.5326s	2.5e-05	2023-04-08 21:52:56
36	2.77706	3.16433	25.1208	86.6358s	3.27254e-05	2023-04-08 21:54:26
37	2.75439	3.07513	26.57	89.2162s	3.96946e-05	2023-04-08 21:55:57
38	2.75349	3.15408	27.0531	88.5275s	4.52254e-05	2023-04-08 21:57:28
39	2.80834	3.19648	23.6715	90.1748s	4.87764e-05	2023-04-08 21:59:00
40	2.75106	3.00655	29.4686	88.2684s	5e-05	2023-04-08 22:00:32
41	2.6871	3.07832	30.4348	90.4049s	4.87764e-05	2023-04-08 22:02:10
42	2.69956	3.08539	29.4686	90.0976s	4.52254e-05	2023-04-08 22:03:46
43	2.63302	3.05185	28.9855	89.94s	3.96946e-05	2023-04-08 22:05:18
44	2.5961	3.00449	28.0193	91.2899s	3.27254e-05	2023-04-08 22:06:51
45	2.52669	3.04313	30.4348	87.7267s	2.5e-05	2023-04-08 22:08:20
46	2.53769	2.99145	32.3671	87.6866s	1.72746e-05	2023-04-08 22:09:50
47	2.46613	3.06213	32.8502	91.3288s	1.03054e-05	2023-04-08 22:11:24
48	2.46148	3.06288	32.3671	88.9616s	4.77458e-06	2023-04-08 22:12:57
49	2.42648	3.01248	31.401	87.9378s	1.22359e-06	2023-04-08 22:14:27
50	2.42595	3.06683	30.4348	90.9199s	0	2023-04-08 22:15:59
51	2.39088	2.97463	30.4348	91.7417s	1.22359e-06	2023-04-08 22:17:33
52	2.45115	3.02089	33.3333	88.4755s	4.77458e-06	2023-04-08 22:19:03
53	2.41305	3.01897	32.8502	88.2993s	1.03054e-05	2023-04-08 22:20:35
54	2.47073	3.01662	30.4348	89.8022s	1.72746e-05	2023-04-08 22:22:09
55	2.42845	3.03953	33.3333	88.608s	2.5e-05	2023-04-08 22:23:39
56	2.42841	3.00864	34.2995	90.867s	3.27254e-05	2023-04-08 22:25:12
57	2.40012	3.0711	31.8841	90.3019s	3.96946e-05	2023-04-08 22:26:46
