Epoch	train_loss	val_loss	metric	epoch_time	learing_rate	time_stamp
1	2.784	2.77383	6.28019	97.2643s	4.78386e-06	2023-04-10 07:03:17
2	2.76709	2.77209	5.7971	94.4757s	4.17283e-06	2023-04-10 07:04:53
3	2.75733	2.76529	6.28019	95.1999s	3.27254e-06	2023-04-10 07:06:31
4	2.75258	2.75033	8.69565	99.6345s	2.23868e-06	2023-04-10 07:08:12
5	2.75149	2.75371	6.28019	95.8667s	1.25e-06	2023-04-10 07:09:52
6	2.73637	2.74235	8.21256	99.478s	4.77458e-07	2023-04-10 07:11:33
7	2.7409	2.74427	7.24638	97.0604s	5.4631e-08	2023-04-10 07:13:12
8	2.74507	2.75229	7.72947	101.858s	5.4631e-08	2023-04-10 07:14:55
9	2.73074	2.74553	7.72947	97.9629s	4.77458e-07	2023-04-10 07:16:35
10	2.73747	2.74244	6.28019	95.9135s	1.25e-06	2023-04-10 07:18:13
11	2.73274	2.72952	4.83092	97.5119s	2.23868e-06	2023-04-10 07:19:54
12	2.73431	2.7407	8.21256	100.011s	3.27254e-06	2023-04-10 07:21:38
13	2.71605	2.72916	8.21256	95.1384s	4.17283e-06	2023-04-10 07:23:16
14	2.70766	2.70288	11.1111	96.5725s	4.78386e-06	2023-04-10 07:24:55
15	2.68327	2.67471	9.17874	99.9251s	5e-06	2023-04-10 07:26:38
16	2.65608	2.67913	9.17874	98.4247s	4.78386e-06	2023-04-10 07:28:18
17	2.64494	2.6641	11.1111	99.6673s	4.17283e-06	2023-04-10 07:30:00
18	2.63063	2.68229	10.1449	97.0257s	3.27254e-06	2023-04-10 07:31:39
19	2.61801	2.6393	11.1111	99.295s	2.23868e-06	2023-04-10 07:33:20
20	2.6265	2.65401	11.1111	94.6859s	1.25e-06	2023-04-10 07:34:56
21	2.60171	2.62132	13.5266	97.5775s	4.77458e-07	2023-04-10 07:36:35
22	2.59702	2.66778	11.1111	97.6551s	5.4631e-08	2023-04-10 07:38:17
23	2.5969	2.67534	11.1111	93.7074s	5.4631e-08	2023-04-10 07:39:52
24	2.61143	2.65888	9.66184	96.3746s	4.77458e-07	2023-04-10 07:41:33
25	2.60458	2.64556	14.0097	98.5122s	1.25e-06	2023-04-10 07:43:15
26	2.62997	2.62901	13.5266	98.3379s	2.23868e-06	2023-04-10 07:44:59
27	2.60478	2.62185	9.66184	96.4453s	3.27254e-06	2023-04-10 07:46:37
28	2.57855	2.6342	13.0435	96.4144s	4.17283e-06	2023-04-10 07:48:15
29	2.58057	2.60543	14.9758	99.7987s	4.78386e-06	2023-04-10 07:49:57
30	2.59124	2.62711	12.5604	96.0965s	5e-06	2023-04-10 07:51:36
31	2.57988	2.59242	15.4589	98.1581s	4.78386e-06	2023-04-10 07:53:16
32	2.5386	2.63651	15.942	95.9728s	4.17283e-06	2023-04-10 07:54:56
33	2.55359	2.6239	14.9758	98.3487s	3.27254e-06	2023-04-10 07:56:38
34	2.5408	2.60276	14.9758	99.6487s	2.23868e-06	2023-04-10 07:58:20
35	2.53424	2.59049	14.9758	95.8027s	1.25e-06	2023-04-10 07:59:58
36	2.49967	2.62356	15.4589	95.7947s	4.77458e-07	2023-04-10 08:01:36
37	2.50622	2.58088	16.4251	96.568s	5.4631e-08	2023-04-10 08:03:14
38	2.54276	2.64204	15.942	98.4545s	5.4631e-08	2023-04-10 08:04:56
39	2.53065	2.59386	15.942	96.8251s	4.77458e-07	2023-04-10 08:06:35
40	2.52566	2.59727	14.9758	96.7708s	1.25e-06	2023-04-10 08:08:13
41	2.52196	2.57958	15.4589	98.5671s	2.23868e-06	2023-04-10 08:09:54
42	2.5217	2.59425	16.9082	95.6076s	3.27254e-06	2023-04-10 08:11:31
43	2.54188	2.59393	15.4589	98.4468s	4.17283e-06	2023-04-10 08:13:13
44	2.54001	2.60647	15.942	95.0549s	4.78386e-06	2023-04-10 08:14:50
45	2.51622	2.5727	13.5266	97.1798s	5e-06	2023-04-10 08:16:29
46	2.51857	2.54585	17.8744	97.1077s	4.78386e-06	2023-04-10 08:18:08
47	2.49373	2.56913	18.3575	97.2903s	4.17283e-06	2023-04-10 08:19:53
48	2.48361	2.51434	19.8068	100.674s	3.27254e-06	2023-04-10 08:21:38
49	2.47695	2.55815	19.3237	98.0433s	2.23868e-06	2023-04-10 08:23:19
50	2.46525	2.53895	17.8744	95.3539s	1.25e-06	2023-04-10 08:24:56
51	2.50269	2.53966	18.8406	96.5766s	4.77458e-07	2023-04-10 08:26:35
52	2.4691	2.58828	16.9082	96.7994s	5.4631e-08	2023-04-10 08:28:13
53	2.48288	2.54756	19.3237	99.8267s	5.4631e-08	2023-04-10 08:29:55
54	2.4695	2.52542	20.2899	98.9062s	4.77458e-07	2023-04-10 08:31:36
55	2.48065	2.57928	18.8406	97.8311s	1.25e-06	2023-04-10 08:33:17
56	2.48209	2.5358	17.3913	99.4659s	2.23868e-06	2023-04-10 08:34:58
57	2.4678	2.5764	20.7729	97.0945s	3.27254e-06	2023-04-10 08:36:37
58	2.4527	2.51607	18.8406	97.7679s	4.17283e-06	2023-04-10 08:38:19
59	2.45334	2.4855	20.2899	96.1461s	4.78386e-06	2023-04-10 08:39:57
60	2.43952	2.53062	20.2899	98.8883s	5e-06	2023-04-10 08:41:40
61	2.40442	2.54564	19.3237	99.8593s	4.78386e-06	2023-04-10 08:43:23
62	2.42675	2.4891	21.7391	96.5189s	4.17283e-06	2023-04-10 08:45:03
63	2.44124	2.53018	18.3575	96.9469s	3.27254e-06	2023-04-10 08:46:44
64	2.42303	2.53683	18.8406	99.2765s	2.23868e-06	2023-04-10 08:48:25
65	2.40977	2.51705	20.2899	97.3616s	1.25e-06	2023-04-10 08:50:04
66	2.41887	2.52483	20.7729	96.7037s	4.77458e-07	2023-04-10 08:51:42
67	2.39051	2.51914	18.3575	96.7957s	5.4631e-08	2023-04-10 08:53:21
68	2.41264	2.53626	22.2222	99.1738s	5.4631e-08	2023-04-10 08:55:02
69	2.41098	2.4841	20.2899	98.217s	4.77458e-07	2023-04-10 08:56:44
70	2.40355	2.50223	18.8406	97.9621s	1.25e-06	2023-04-10 08:58:23
71	2.42128	2.5097	21.256	98.0455s	2.23868e-06	2023-04-10 09:00:03
