Epoch	train_loss	val_loss	metric	epoch_time	learing_rate	time_stamp
1	2.78463	2.76332	4.34783	96.1671s	4.78386e-06	2023-04-10 04:57:58
2	2.77245	2.75127	5.31401	97.2583s	4.17283e-06	2023-04-10 04:59:37
3	2.75867	2.75552	6.76329	97.2503s	3.27254e-06	2023-04-10 05:01:17
4	2.75748	2.75777	5.31401	100.537s	2.23868e-06	2023-04-10 05:03:03
5	2.76085	2.75533	5.7971	96.9188s	1.25e-06	2023-04-10 05:04:42
6	2.75295	2.74742	5.7971	99.1567s	4.77458e-07	2023-04-10 05:06:23
7	2.74685	2.74669	6.76329	99.0637s	5.4631e-08	2023-04-10 05:08:04
8	2.75403	2.75206	6.76329	95.6172s	5.4631e-08	2023-04-10 05:09:41
9	2.75261	2.75201	6.28019	99.2807s	4.77458e-07	2023-04-10 05:11:22
10	2.7521	2.75273	5.7971	99.4391s	1.25e-06	2023-04-10 05:13:03
11	2.7511	2.75403	7.24638	100.7s	2.23868e-06	2023-04-10 05:14:46
12	2.75504	2.75351	5.7971	100.488s	3.27254e-06	2023-04-10 05:16:30
13	2.74401	2.73917	7.72947	99.1024s	4.17283e-06	2023-04-10 05:18:11
14	2.73926	2.74475	6.28019	97.2573s	4.78386e-06	2023-04-10 05:19:51
15	2.72995	2.72947	6.76329	96.8442s	5e-06	2023-04-10 05:21:30
16	2.72064	2.74271	8.69565	97.2559s	4.78386e-06	2023-04-10 05:23:09
17	2.69087	2.69187	12.5604	95.7517s	4.17283e-06	2023-04-10 05:24:48
18	2.68002	2.65942	11.5942	96.874s	3.27254e-06	2023-04-10 05:26:29
19	2.66336	2.68779	12.5604	96.1111s	2.23868e-06	2023-04-10 05:28:07
20	2.6649	2.66784	11.1111	96.8514s	1.25e-06	2023-04-10 05:29:45
21	2.66584	2.63476	11.5942	98.46s	4.77458e-07	2023-04-10 05:31:25
22	2.62973	2.67629	11.1111	96.1308s	5.4631e-08	2023-04-10 05:33:03
23	2.66379	2.66174	12.5604	99.214s	5.4631e-08	2023-04-10 05:34:44
24	2.66716	2.64273	12.5604	98.674s	4.77458e-07	2023-04-10 05:36:25
25	2.64573	2.64062	11.5942	99.4307s	1.25e-06	2023-04-10 05:38:06
26	2.63327	2.64697	11.5942	97.2192s	2.23868e-06	2023-04-10 05:39:45
27	2.644	2.65741	11.5942	95.7173s	3.27254e-06	2023-04-10 05:41:22
28	2.62675	2.62641	13.5266	99.0526s	4.17283e-06	2023-04-10 05:43:03
29	2.59886	2.65371	14.4928	96.4538s	4.78386e-06	2023-04-10 05:44:43
30	2.60185	2.6145	16.4251	95.8432s	5e-06	2023-04-10 05:46:23
31	2.59944	2.60749	14.0097	97.0253s	4.78386e-06	2023-04-10 05:48:03
32	2.59842	2.61669	13.5266	97.8939s	4.17283e-06	2023-04-10 05:49:43
33	2.58465	2.60004	14.0097	99.0187s	3.27254e-06	2023-04-10 05:51:24
34	2.57254	2.62135	13.5266	96.6052s	2.23868e-06	2023-04-10 05:53:02
35	2.56815	2.5913	13.0435	97.7393s	1.25e-06	2023-04-10 05:54:41
36	2.55301	2.63102	11.5942	96.7903s	4.77458e-07	2023-04-10 05:56:20
37	2.56137	2.58494	16.4251	94.9377s	5.4631e-08	2023-04-10 05:57:57
38	2.55814	2.59816	14.4928	98.01s	5.4631e-08	2023-04-10 05:59:36
39	2.55939	2.58759	15.4589	98.6091s	4.77458e-07	2023-04-10 06:01:17
40	2.57272	2.60433	14.9758	98.7041s	1.25e-06	2023-04-10 06:02:57
41	2.5446	2.60084	12.0773	96.9107s	2.23868e-06	2023-04-10 06:04:36
42	2.55709	2.59019	13.5266	98.7727s	3.27254e-06	2023-04-10 06:06:16
43	2.55422	2.58484	14.9758	96.8953s	4.17283e-06	2023-04-10 06:07:55
44	2.54328	2.5968	14.4928	96.5241s	4.78386e-06	2023-04-10 06:09:33
45	2.53295	2.58694	14.9758	98.7607s	5e-06	2023-04-10 06:11:14
46	2.52828	2.59513	16.4251	96.5586s	4.78386e-06	2023-04-10 06:12:52
47	2.5041	2.5706	14.4928	94.3935s	4.17283e-06	2023-04-10 06:14:28
48	2.50425	2.56446	16.4251	96.7761s	3.27254e-06	2023-04-10 06:16:07
49	2.5178	2.58349	14.4928	97.5866s	2.23868e-06	2023-04-10 06:17:46
50	2.49933	2.59822	14.0097	101.477s	1.25e-06	2023-04-10 06:19:29
51	2.51723	2.56881	14.4928	96.0417s	4.77458e-07	2023-04-10 06:21:07
52	2.50383	2.56371	13.0435	96.7626s	5.4631e-08	2023-04-10 06:22:46
53	2.49347	2.60045	17.8744	96.7267s	5.4631e-08	2023-04-10 06:24:27
54	2.48167	2.60234	15.942	98.4535s	4.77458e-07	2023-04-10 06:26:09
55	2.50268	2.56581	15.942	96.6662s	1.25e-06	2023-04-10 06:27:49
56	2.51568	2.55653	18.3575	99.7196s	2.23868e-06	2023-04-10 06:29:33
57	2.48134	2.58867	14.0097	97.2622s	3.27254e-06	2023-04-10 06:31:17
58	2.49433	2.5793	15.4589	97.4665s	4.17283e-06	2023-04-10 06:32:56
59	2.47995	2.60261	19.3237	99.1509s	4.78386e-06	2023-04-10 06:34:39
60	2.49979	2.56271	17.8744	96.8653s	5e-06	2023-04-10 06:36:24
61	2.49395	2.56979	15.942	96.7484s	4.78386e-06	2023-04-10 06:38:03
62	2.47055	2.56516	17.3913	97.728s	4.17283e-06	2023-04-10 06:39:44
63	2.48399	2.55485	14.4928	100.553s	3.27254e-06	2023-04-10 06:41:28
64	2.45585	2.57578	15.942	94.3938s	2.23868e-06	2023-04-10 06:43:06
65	2.45945	2.56209	17.3913	96.643s	1.25e-06	2023-04-10 06:44:46
66	2.46157	2.54788	18.3575	97.266s	4.77458e-07	2023-04-10 06:46:27
67	2.47745	2.52963	17.8744	100.242s	5.4631e-08	2023-04-10 06:48:09
68	2.43602	2.5737	18.3575	98.1406s	5.4631e-08	2023-04-10 06:49:49
69	2.43017	2.5679	17.8744	98.3122s	4.77458e-07	2023-04-10 06:51:29
70	2.44508	2.56336	17.8744	95.9848s	1.25e-06	2023-04-10 06:53:07
71	2.4746	2.57327	17.8744	98.0468s	2.23868e-06	2023-04-10 06:54:47
72	2.46524	2.55184	16.4251	96.7541s	3.27254e-06	2023-04-10 06:56:25
73	2.44543	2.51487	21.256	97.6003s	4.17283e-06	2023-04-10 06:58:04
74	2.46006	2.52129	17.8744	98.4068s	4.78386e-06	2023-04-10 06:59:51
75	2.46209	2.55539	15.4589	100.283s	5e-06	2023-04-10 07:01:34
