Epoch	train_loss	val_loss	metric	epoch_time	learing_rate	time_stamp
1	2.08307	2.06481	10.1449	108.294s	4.52254e-05	2023-04-07 07:48:52
2	1.99232	1.9974	14.9758	108.783s	3.27254e-05	2023-04-07 07:50:42
3	1.92841	1.99814	14.4928	105.908s	1.72746e-05	2023-04-07 07:52:33
4	1.85505	1.97183	13.5266	108.711s	4.77458e-06	2023-04-07 07:54:23
5	1.85302	1.916	16.4251	109.055s	0	2023-04-07 07:56:14
6	1.86109	1.93365	18.8406	106.654s	4.77458e-06	2023-04-07 07:58:04
7	1.82783	1.93259	15.4589	106.734s	1.72746e-05	2023-04-07 07:59:55
8	1.8482	1.9528	17.8744	105.908s	3.27254e-05	2023-04-07 08:01:42
9	1.86306	1.9951	14.4928	108.467s	4.52254e-05	2023-04-07 08:03:32
10	1.85841	1.92099	15.942	105.831s	5e-05	2023-04-07 08:05:20
11	1.8494	1.87393	16.9082	107.6s	4.52254e-05	2023-04-07 08:07:09
12	1.78997	1.84822	21.256	105.776s	3.27254e-05	2023-04-07 08:08:57
13	1.74415	1.87043	18.8406	110.009s	1.72746e-05	2023-04-07 08:10:54
14	1.71128	1.8486	20.2899	108.927s	4.77458e-06	2023-04-07 08:12:47
15	1.70712	1.86037	20.2899	109.173s	0	2023-04-07 08:14:38
16	1.70471	1.85662	21.256	108.936s	4.77458e-06	2023-04-07 08:16:29
17	1.68278	1.85385	18.8406	105.416s	1.72746e-05	2023-04-07 08:18:16
18	1.71115	1.84493	22.2222	105.774s	3.27254e-05	2023-04-07 08:20:03
19	1.73458	1.88642	15.942	108.637s	4.52254e-05	2023-04-07 08:21:55
20	1.73161	1.91208	16.4251	108.33s	5e-05	2023-04-07 08:23:46
21	1.72422	1.84852	21.7391	109.417s	4.52254e-05	2023-04-07 08:25:37
22	1.70232	1.87487	18.8406	110.131s	3.27254e-05	2023-04-07 08:27:29
23	1.65034	1.86418	18.8406	108.065s	1.72746e-05	2023-04-07 08:29:18
24	1.60522	1.8121	21.256	108.996s	4.77458e-06	2023-04-07 08:31:09
25	1.58392	1.86111	20.2899	107.157s	0	2023-04-07 08:32:58
26	1.54103	1.83965	22.2222	105.178s	4.77458e-06	2023-04-07 08:34:45
27	1.58151	1.84636	24.6377	108.923s	1.72746e-05	2023-04-07 08:36:36
28	1.58667	1.8244	23.1884	109.134s	3.27254e-05	2023-04-07 08:38:28
29	1.62572	1.77214	22.2222	109.997s	4.52254e-05	2023-04-07 08:40:21
30	1.65003	1.90423	24.1546	108.419s	5e-05	2023-04-07 08:42:13
31	1.60065	1.87308	17.8744	108.381s	4.52254e-05	2023-04-07 08:44:04
32	1.59733	1.86576	20.7729	109.076s	3.27254e-05	2023-04-07 08:45:55
33	1.52069	1.8134	27.0531	104.492s	1.72746e-05	2023-04-07 08:47:41
34	1.47863	1.76566	28.0193	107.664s	4.77458e-06	2023-04-07 08:49:33
35	1.47862	1.74363	27.0531	110.426s	0	2023-04-07 08:51:26
36	1.45521	1.72774	29.4686	109.494s	4.77458e-06	2023-04-07 08:53:18
37	1.46808	1.77005	27.0531	106.645s	1.72746e-05	2023-04-07 08:55:08
38	1.50711	1.80168	24.6377	108.758s	3.27254e-05	2023-04-07 08:56:58
39	1.53884	1.99729	25.6039	107.665s	4.52254e-05	2023-04-07 08:58:48
40	1.55628	1.9359	21.7391	108.633s	5e-05	2023-04-07 09:00:38
41	1.50972	1.75152	27.0531	108.785s	4.52254e-05	2023-04-07 09:02:29
42	1.48965	1.79024	26.57	106.935s	3.27254e-05	2023-04-07 09:04:17
43	1.44163	1.77627	27.0531	104.59s	1.72746e-05	2023-04-07 09:06:04
44	1.39487	1.78671	27.5362	108.057s	4.77458e-06	2023-04-07 09:07:54
45	1.37519	1.78226	28.9855	104.837s	0	2023-04-07 09:09:40
46	1.3673	1.79982	27.5362	111.015s	4.77458e-06	2023-04-07 09:11:33
47	1.38434	1.84721	29.9517	104.561s	1.72746e-05	2023-04-07 09:13:19
48	1.37428	1.87953	25.6039	106.26s	3.27254e-05	2023-04-07 09:15:09
49	1.37363	1.90681	24.6377	105.052s	4.52254e-05	2023-04-07 09:16:56
50	1.40685	2.00853	23.6715	107.508s	5e-05	2023-04-07 09:18:45
