Epoch	train_loss	val_loss	metric	epoch_time	learing_rate	time_stamp
1	3.47772	3.50626	13.75	97.1406s	4.87764e-05	2023-04-17 18:28:08
2	3.41833	3.54662	10	103.587s	4.52254e-05	2023-04-17 18:29:53
3	3.354	3.4993	13.75	104.198s	3.96946e-05	2023-04-17 18:31:39
4	3.31388	3.54616	15	106.39s	3.27254e-05	2023-04-17 18:33:27
5	3.27652	3.53851	13.75	100.449s	2.5e-05	2023-04-17 18:35:11
6	3.2489	3.55418	13.75	105.249s	1.72746e-05	2023-04-17 18:36:58
7	3.23506	3.54802	13.75	101.92s	1.03054e-05	2023-04-17 18:38:42
8	3.18284	3.54037	15	103.302s	4.77458e-06	2023-04-17 18:40:27
9	3.18333	3.56874	11.25	98.5887s	1.22359e-06	2023-04-17 18:42:07
10	3.18164	3.58316	17.5	103.25s	0	2023-04-17 18:43:52
11	3.17642	3.54439	11.25	100.734s	1.22359e-06	2023-04-17 18:45:36
12	3.17434	3.56123	15	102.874s	4.77458e-06	2023-04-17 18:47:21
13	3.17812	3.54834	12.5	102.5s	1.03054e-05	2023-04-17 18:49:05
14	3.17861	3.58502	13.75	105.648s	1.72746e-05	2023-04-17 18:50:53
15	3.14186	3.64188	10	100.065s	2.5e-05	2023-04-17 18:52:35
16	3.16133	3.56514	15	101.758s	3.27254e-05	2023-04-17 18:54:18
17	3.15631	3.55934	7.5	102.836s	3.96946e-05	2023-04-17 18:56:03
18	3.11858	3.52493	11.25	97.3045s	4.52254e-05	2023-04-17 18:57:42
19	3.10748	3.64122	8.75	103.022s	4.87764e-05	2023-04-17 18:59:26
20	3.06592	3.68163	8.75	99.8816s	5e-05	2023-04-17 19:01:08
21	3.06918	3.58958	10	101.4s	4.87764e-05	2023-04-17 19:02:51
22	3.02029	3.58095	5	97.9407s	4.52254e-05	2023-04-17 19:04:31
23	2.99571	3.5957	7.5	100.001s	3.96946e-05	2023-04-17 19:06:13
24	2.95465	3.63322	8.75	100.265s	3.27254e-05	2023-04-17 19:07:55
25	2.9201	3.66515	10	104.197s	2.5e-05	2023-04-17 19:09:41
26	2.86157	3.65857	7.5	101.468s	1.72746e-05	2023-04-17 19:11:25
27	2.86103	3.68411	8.75	98.844s	1.03054e-05	2023-04-17 19:13:08
28	2.83094	3.73222	10	103.232s	4.77458e-06	2023-04-17 19:14:53
29	2.81957	3.71909	11.25	104.23s	1.22359e-06	2023-04-17 19:16:39
30	2.8429	3.69734	10	99.7137s	0	2023-04-17 19:18:20
31	2.7956	3.69525	10	102.032s	1.22359e-06	2023-04-17 19:20:04
32	2.8056	3.68469	10	101.375s	4.77458e-06	2023-04-17 19:21:47
33	2.81775	3.68993	10	103.717s	1.03054e-05	2023-04-17 19:23:33
34	2.81072	3.69855	10	101.972s	1.72746e-05	2023-04-17 19:25:17
35	2.812	3.64565	7.5	99.7252s	2.5e-05	2023-04-17 19:26:58
36	2.782	3.659	6.25	101.97s	3.27254e-05	2023-04-17 19:28:42
37	2.84492	3.69076	8.75	100.454s	3.96946e-05	2023-04-17 19:30:24
38	2.81176	3.6227	10	99.0115s	4.52254e-05	2023-04-17 19:32:05
39	2.8299	3.79659	8.75	104.154s	4.87764e-05	2023-04-17 19:33:51
40	2.77497	3.6205	16.25	101.235s	5e-05	2023-04-17 19:35:34
41	2.79477	3.68282	7.5	106.466s	4.87764e-05	2023-04-17 19:37:22
