Epoch	train_loss	val_loss	metric	epoch_time	learing_rate	time_stamp
1	3.54795	3.46557	3.86473	91.0252s	0.000487764	2023-04-06 00:02:54
2	3.46414	3.46231	6.76329	90.8368s	0.000452254	2023-04-06 00:04:26
3	3.45916	3.44635	9.17874	89.3474s	0.000396946	2023-04-06 00:05:59
4	3.42073	3.38705	10.628	90.2418s	0.000327254	2023-04-06 00:07:33
5	3.35759	3.38419	11.1111	89.7508s	0.00025	2023-04-06 00:09:06
6	3.32618	3.32187	14.9758	92.6751s	0.000172746	2023-04-06 00:10:42
7	3.26813	3.29942	14.0097	86.9261s	0.000103054	2023-04-06 00:12:13
8	3.25501	3.2654	14.4928	88.7565s	4.77458e-05	2023-04-06 00:13:43
9	3.21934	3.24471	16.4251	89.7411s	1.22359e-05	2023-04-06 00:15:16
10	3.19106	3.27074	17.8744	89.3856s	0	2023-04-06 00:16:53
11	3.20344	3.24773	16.9082	91.6773s	1.22359e-05	2023-04-06 00:18:29
12	3.20379	3.24073	16.9082	91.0924s	4.77458e-05	2023-04-06 00:20:02
13	3.21803	3.23997	16.4251	89.7498s	0.000103054	2023-04-06 00:21:33
14	3.19904	3.2829	14.0097	91.7809s	0.000172746	2023-04-06 00:23:07
15	3.23505	3.30697	15.942	89.11s	0.00025	2023-04-06 00:24:38
16	3.2327	3.2837	11.1111	90.6185s	0.000327254	2023-04-06 00:26:10
17	3.24669	3.35876	8.69565	93.9041s	0.000396946	2023-04-06 00:27:46
18	3.29173	3.33155	14.0097	89.6888s	0.000452254	2023-04-06 00:29:17
19	3.27915	3.33126	13.5266	86.7053s	0.000487764	2023-04-06 00:30:46
20	3.22602	3.34695	15.4589	88.6764s	0.0005	2023-04-06 00:32:16
21	3.27596	3.31251	16.9082	89.9672s	0.000487764	2023-04-06 00:33:48
22	3.2626	3.27999	14.4928	88.5489s	0.000452254	2023-04-06 00:35:18
23	3.21154	3.28402	12.5604	89.5523s	0.000396946	2023-04-06 00:36:50
24	3.18075	3.24681	15.4589	88.7986s	0.000327254	2023-04-06 00:38:20
25	3.15147	3.27452	16.9082	86.9101s	0.00025	2023-04-06 00:39:49
26	3.14057	3.23156	15.942	89.3194s	0.000172746	2023-04-06 00:41:20
27	3.12399	3.22409	18.8406	88.2384s	0.000103054	2023-04-06 00:42:50
28	3.06569	3.17446	14.0097	90.9406s	4.77458e-05	2023-04-06 00:44:25
29	3.04291	3.20851	16.4251	88.4691s	1.22359e-05	2023-04-06 00:45:55
30	3.04365	3.24854	16.9082	91.2702s	0	2023-04-06 00:47:28
31	3.06661	3.19606	17.3913	87.0556s	1.22359e-05	2023-04-06 00:48:57
32	3.03404	3.23093	17.8744	90.6344s	4.77458e-05	2023-04-06 00:50:29
33	3.05629	3.24907	15.4589	91.9158s	0.000103054	2023-04-06 00:52:03
34	3.02959	3.22756	18.3575	91.2785s	0.000172746	2023-04-06 00:53:36
35	3.0987	3.24698	19.3237	89.3757s	0.00025	2023-04-06 00:55:07
36	3.04402	3.32025	14.4928	90.2297s	0.000327254	2023-04-06 00:56:41
37	3.12987	3.31497	11.5942	91.1629s	0.000396946	2023-04-06 00:58:15
38	3.1445	3.2339	14.4928	89.1066s	0.000452254	2023-04-06 00:59:49
39	3.13925	3.24698	13.5266	90.0816s	0.000487764	2023-04-06 01:01:20
40	3.1249	3.26772	16.9082	88.0253s	0.0005	2023-04-06 01:02:50
41	3.14434	3.34058	16.4251	87.8147s	0.000487764	2023-04-06 01:04:20
42	3.16054	3.29639	14.9758	87.3595s	0.000452254	2023-04-06 01:05:49
43	3.10533	3.3063	16.4251	91.3087s	0.000396946	2023-04-06 01:07:22
44	3.11783	3.30176	18.3575	90.2083s	0.000327254	2023-04-06 01:08:54
45	3.07291	3.24226	17.3913	89.9468s	0.00025	2023-04-06 01:10:26
46	3.04181	3.27199	17.3913	90.6086s	0.000172746	2023-04-06 01:11:58
47	3.00065	3.28199	15.942	92.4919s	0.000103054	2023-04-06 01:13:32
48	2.96274	3.22496	16.9082	92.0762s	4.77458e-05	2023-04-06 01:15:06
49	2.97637	3.21311	16.4251	88.2331s	1.22359e-05	2023-04-06 01:16:36
50	2.95485	3.23098	15.4589	89.6232s	0	2023-04-06 01:18:08
51	2.9482	3.25008	16.4251	93.461s	1.22359e-05	2023-04-06 01:19:43
52	2.9379	3.25254	16.4251	90.9333s	4.77458e-05	2023-04-06 01:21:16
53	2.97563	3.23262	14.9758	88.6071s	0.000103054	2023-04-06 01:22:46
54	2.96712	3.26546	18.3575	90.8079s	0.000172746	2023-04-06 01:24:19
55	3.01061	3.26934	17.8744	89.0586s	0.00025	2023-04-06 01:25:49
56	3.0115	3.24563	14.4928	92.1617s	0.000327254	2023-04-06 01:27:23
57	3.02067	3.20604	20.2899	87.1805s	0.000396946	2023-04-06 01:28:52
58	3.03944	3.30822	16.9082	91.5715s	0.000452254	2023-04-06 01:30:28
59	3.08591	3.37709	14.0097	95.4361s	0.000487764	2023-04-06 01:32:05
60	3.13631	3.25232	14.0097	87.0949s	0.0005	2023-04-06 01:33:34
61	3.08999	3.27217	14.0097	89.2243s	0.000487764	2023-04-06 01:35:05
62	3.08076	3.25838	16.9082	91.2561s	0.000452254	2023-04-06 01:36:38
63	3.06806	3.19866	18.3575	86.9469s	0.000396946	2023-04-06 01:38:07
64	3.05497	3.17382	18.8406	88.6832s	0.000327254	2023-04-06 01:39:39
65	2.98547	3.1612	19.3237	95.0794s	0.00025	2023-04-06 01:41:15
66	2.97778	3.19051	20.2899	91.0603s	0.000172746	2023-04-06 01:42:48
67	2.962	3.1302	21.7391	91.209s	0.000103054	2023-04-06 01:44:21
68	2.95649	3.138	22.2222	88.5836s	4.77458e-05	2023-04-06 01:45:53
