Epoch	train_loss	val_loss	metric	epoch_time	learing_rate	time_stamp
1	2.78788	2.76073	5.31401	97.1662s	4.78386e-05	2023-04-08 03:32:45
2	2.74783	2.70472	11.1111	97.6689s	4.17283e-05	2023-04-08 03:34:24
3	2.67291	2.69344	10.1449	96.1277s	3.27254e-05	2023-04-08 03:36:04
4	2.62798	2.69843	13.0435	99.1587s	2.23868e-05	2023-04-08 03:37:45
5	2.59451	2.64278	12.0773	97.0135s	1.25e-05	2023-04-08 03:39:25
6	2.54988	2.64266	14.4928	96.7271s	4.77458e-06	2023-04-08 03:41:04
7	2.5537	2.65045	13.0435	98.3689s	5.4631e-07	2023-04-08 03:42:47
8	2.53813	2.6644	14.9758	96.3583s	5.4631e-07	2023-04-08 03:44:26
9	2.56672	2.63463	14.9758	96.1581s	4.77458e-06	2023-04-08 03:46:06
10	2.55385	2.65652	17.3913	100.051s	1.25e-05	2023-04-08 03:47:48
11	2.52249	2.62911	15.942	99.1687s	2.23868e-05	2023-04-08 03:49:30
12	2.51254	2.64385	13.5266	100.132s	3.27254e-05	2023-04-08 03:51:12
13	2.5257	2.6202	11.5942	96.8511s	4.17283e-05	2023-04-08 03:52:51
14	2.50634	2.59207	14.4928	96.4057s	4.78386e-05	2023-04-08 03:54:29
15	2.47874	2.60103	18.8406	95.1737s	5e-05	2023-04-08 03:56:06
16	2.44507	2.58478	16.9082	96.8438s	4.78386e-05	2023-04-08 03:57:46
17	2.43386	2.52824	18.8406	98.9799s	4.17283e-05	2023-04-08 03:59:27
18	2.38894	2.49639	21.256	97.8782s	3.27254e-05	2023-04-08 04:01:07
19	2.33552	2.51735	20.7729	98.73s	2.23868e-05	2023-04-08 04:02:49
20	2.3124	2.51735	23.6715	95.9098s	1.25e-05	2023-04-08 04:04:29
21	2.24718	2.47907	21.256	98.8583s	4.77458e-06	2023-04-08 04:06:15
22	2.23383	2.51168	22.2222	99.0211s	5.4631e-07	2023-04-08 04:07:57
23	2.24789	2.4724	23.6715	93.9208s	5.4631e-07	2023-04-08 04:09:33
24	2.23302	2.45675	21.256	97.401s	4.77458e-06	2023-04-08 04:11:12
25	2.20564	2.50865	20.2899	97.5659s	1.25e-05	2023-04-08 04:12:52
26	2.2034	2.55269	21.256	97.4037s	2.23868e-05	2023-04-08 04:14:31
27	2.22663	2.48255	20.7729	96.5209s	3.27254e-05	2023-04-08 04:16:09
28	2.2696	2.44255	21.7391	96.2562s	4.17283e-05	2023-04-08 04:17:47
29	2.2873	2.47349	20.2899	96.9641s	4.78386e-05	2023-04-08 04:19:26
30	2.29814	2.45431	23.6715	97.4045s	5e-05	2023-04-08 04:21:05
31	2.22114	2.46173	23.1884	98.9717s	4.78386e-05	2023-04-08 04:22:46
32	2.20835	2.51493	24.1546	96.5087s	4.17283e-05	2023-04-08 04:24:24
33	2.17317	2.42563	23.1884	95.205s	3.27254e-05	2023-04-08 04:26:03
34	2.11574	2.47115	25.1208	94.8491s	2.23868e-05	2023-04-08 04:27:39
35	2.09397	2.40763	28.0193	95.7168s	1.25e-05	2023-04-08 04:29:18
36	2.03312	2.3427	27.5362	99.3751s	4.77458e-06	2023-04-08 04:31:02
37	1.96348	2.3836	28.0193	98.1994s	5.4631e-07	2023-04-08 04:32:42
38	1.96744	2.43208	28.0193	95.0888s	5.4631e-07	2023-04-08 04:34:19
39	1.96822	2.44395	26.087	94.8117s	4.77458e-06	2023-04-08 04:35:56
40	1.98161	2.37598	26.57	98.7203s	1.25e-05	2023-04-08 04:37:36
41	2.0391	2.39268	27.5362	96.6134s	2.23868e-05	2023-04-08 04:39:15
42	2.01597	2.47881	26.087	98.6228s	3.27254e-05	2023-04-08 04:40:55
43	2.05123	2.46127	25.1208	96.4563s	4.17283e-05	2023-04-08 04:42:33
44	2.1253	2.43565	26.57	99.3678s	4.78386e-05	2023-04-08 04:44:14
45	2.0211	2.38303	26.087	96.5442s	5e-05	2023-04-08 04:45:53
46	2.07906	2.43159	27.5362	95.8482s	4.78386e-05	2023-04-08 04:47:30
47	2.02043	2.53251	23.1884	98.6989s	4.17283e-05	2023-04-08 04:49:11
48	1.97744	2.41595	28.9855	96.7988s	3.27254e-05	2023-04-08 04:50:49
49	1.92041	2.43617	29.4686	98.359s	2.23868e-05	2023-04-08 04:52:31
50	1.85459	2.38878	32.3671	98.285s	1.25e-05	2023-04-08 04:54:13
51	1.83427	2.3713	33.8164	96.1144s	4.77458e-06	2023-04-08 04:55:53
52	1.8018	2.39785	31.8841	96.8377s	5.4631e-07	2023-04-08 04:57:36
53	1.78524	2.40388	31.8841	101.254s	5.4631e-07	2023-04-08 04:59:22
54	1.79564	2.35753	33.8164	100.729s	4.77458e-06	2023-04-08 05:01:04
55	1.81334	2.45344	32.3671	98.8641s	1.25e-05	2023-04-08 05:02:45
56	1.83424	2.51238	28.9855	99.57s	2.23868e-05	2023-04-08 05:04:26
57	1.81436	2.48528	31.401	96.4125s	3.27254e-05	2023-04-08 05:06:04
58	1.89055	2.48285	28.5024	99.6914s	4.17283e-05	2023-04-08 05:07:46
59	1.88692	2.48651	32.3671	98.2246s	4.78386e-05	2023-04-08 05:09:26
60	1.92146	2.50506	31.8841	96.1896s	5e-05	2023-04-08 05:11:04
61	1.9287	2.40785	32.3671	95.8304s	4.78386e-05	2023-04-08 05:12:41
62	1.83435	2.41266	30.9179	99.2721s	4.17283e-05	2023-04-08 05:14:22
63	1.81938	2.50382	31.8841	93.9937s	3.27254e-05	2023-04-08 05:15:58
64	1.74616	2.57553	29.9517	96.5697s	2.23868e-05	2023-04-08 05:17:36
65	1.71035	2.57908	32.8502	100.133s	1.25e-05	2023-04-08 05:19:18
66	1.67268	2.49798	32.8502	95.2097s	4.77458e-06	2023-04-08 05:20:55
67	1.63547	2.5159	33.8164	100.379s	5.4631e-07	2023-04-08 05:22:37
68	1.62088	2.44006	32.3671	98.3628s	5.4631e-07	2023-04-08 05:24:18
69	1.72315	2.51984	31.401	99.4491s	4.77458e-06	2023-04-08 05:26:02
70	1.63676	2.47487	34.7826	99.0393s	1.25e-05	2023-04-08 05:27:42
71	1.64566	2.46375	32.8502	97.3226s	2.23868e-05	2023-04-08 05:29:23
72	1.68575	2.54009	30.9179	102.214s	3.27254e-05	2023-04-08 05:31:07
73	1.66484	2.5222	29.9517	94.8398s	4.17283e-05	2023-04-08 05:32:44
74	1.77674	2.44008	30.9179	95.8482s	4.78386e-05	2023-04-08 05:34:21
75	1.76121	2.55247	27.5362	98.8262s	5e-05	2023-04-08 05:36:02
