Epoch	train_loss	val_loss	metric	epoch_time	learing_rate	time_stamp
1	2.08541	2.06792	6.28019	105.716s	4.52254e-06	2023-04-09 16:35:43
2	2.0686	2.05888	7.72947	106.124s	3.27254e-06	2023-04-09 16:37:31
3	2.06101	2.06861	8.69565	104.729s	1.72746e-06	2023-04-09 16:39:19
4	2.06733	2.04861	11.1111	108.407s	4.77458e-07	2023-04-09 16:41:11
5	2.05588	2.06171	8.21256	109.274s	0	2023-04-09 16:43:04
6	2.05703	2.06336	10.1449	112.3s	4.77458e-07	2023-04-09 16:44:58
7	2.0555	2.0458	10.628	109.323s	1.72746e-06	2023-04-09 16:46:49
8	2.05254	2.04105	8.21256	102.779s	3.27254e-06	2023-04-09 16:48:34
9	2.04677	2.04268	10.1449	108.137s	4.52254e-06	2023-04-09 16:50:24
10	2.02179	2.02866	8.21256	107.257s	5e-06	2023-04-09 16:52:13
11	2.00971	2.04899	11.5942	107.459s	4.52254e-06	2023-04-09 16:54:03
12	1.9787	2.01109	9.66184	105.89s	3.27254e-06	2023-04-09 16:55:57
13	1.97629	2.01497	12.0773	108.587s	1.72746e-06	2023-04-09 16:57:48
14	1.95821	1.9983	10.1449	109.236s	4.77458e-07	2023-04-09 16:59:41
15	1.97359	1.99457	7.72947	108.471s	0	2023-04-09 17:01:31
16	1.967	2.00857	10.628	103.574s	4.77458e-07	2023-04-09 17:03:17
17	1.95544	2.00708	10.1449	107.867s	1.72746e-06	2023-04-09 17:05:06
18	1.96468	1.9823	12.0773	108.364s	3.27254e-06	2023-04-09 17:06:57
19	1.95704	2.01913	9.17874	108.99s	4.52254e-06	2023-04-09 17:08:47
20	1.95591	1.99559	15.4589	109.953s	5e-06	2023-04-09 17:10:39
21	1.93188	1.98653	14.0097	106.956s	4.52254e-06	2023-04-09 17:12:30
22	1.92378	2.00641	12.5604	105.747s	3.27254e-06	2023-04-09 17:14:17
23	1.90458	1.9978	15.942	107.391s	1.72746e-06	2023-04-09 17:16:06
24	1.89109	1.97894	14.0097	108.246s	4.77458e-07	2023-04-09 17:17:58
25	1.8876	1.97547	13.5266	107.999s	0	2023-04-09 17:19:48
26	1.90596	2.0088	13.5266	105.951s	4.77458e-07	2023-04-09 17:21:36
27	1.88332	1.96965	14.0097	108.211s	1.72746e-06	2023-04-09 17:23:27
28	1.8968	1.9758	15.4589	109.292s	3.27254e-06	2023-04-09 17:25:21
29	1.89417	1.98991	16.9082	106.588s	4.52254e-06	2023-04-09 17:27:11
30	1.90376	1.94596	15.942	109.833s	5e-06	2023-04-09 17:29:06
31	1.88597	1.97101	15.4589	108.508s	4.52254e-06	2023-04-09 17:30:56
32	1.8809	1.93941	13.0435	112.524s	3.27254e-06	2023-04-09 17:32:50
33	1.87002	1.96179	14.0097	108.773s	1.72746e-06	2023-04-09 17:34:41
34	1.85345	1.95072	17.8744	105.055s	4.77458e-07	2023-04-09 17:36:28
35	1.84738	1.93517	15.4589	108.205s	0	2023-04-09 17:38:19
36	1.84131	2.01448	15.4589	108.005s	4.77458e-07	2023-04-09 17:40:09
37	1.86156	1.95872	14.0097	107.827s	1.72746e-06	2023-04-09 17:41:59
38	1.83321	1.9429	14.4928	107.121s	3.27254e-06	2023-04-09 17:43:48
39	1.8565	1.96763	12.5604	107.507s	4.52254e-06	2023-04-09 17:45:37
40	1.86038	1.92331	15.942	105.231s	5e-06	2023-04-09 17:47:24
41	1.83223	1.96088	18.8406	106.469s	4.52254e-06	2023-04-09 17:49:12
42	1.80964	1.97559	17.8744	108.211s	3.27254e-06	2023-04-09 17:51:04
43	1.81045	1.93998	14.9758	108.374s	1.72746e-06	2023-04-09 17:52:54
44	1.80973	1.93989	14.9758	107.097s	4.77458e-07	2023-04-09 17:54:43
45	1.80645	1.95243	15.942	108.388s	0	2023-04-09 17:56:33
46	1.81772	1.91888	15.942	110.536s	4.77458e-07	2023-04-09 17:58:26
47	1.8041	1.92201	16.9082	104.423s	1.72746e-06	2023-04-09 18:00:12
48	1.80077	1.9238	15.942	107.256s	3.27254e-06	2023-04-09 18:02:01
49	1.81426	1.97397	19.3237	111.692s	4.52254e-06	2023-04-09 18:03:54
50	1.79675	1.92225	16.9082	106.15s	5e-06	2023-04-09 18:05:44
