Epoch	train_loss	val_loss	metric	epoch_time	learing_rate	time_stamp
1	3.46979	3.48085	13.75	101.59s	4.87764e-05	2023-04-17 21:22:17
2	3.39446	3.50529	12.5	103.678s	4.52254e-05	2023-04-17 21:24:02
3	3.326	3.50847	11.25	104.496s	3.96946e-05	2023-04-17 21:25:48
4	3.25755	3.5155	15	102.317s	3.27254e-05	2023-04-17 21:27:32
5	3.23926	3.5127	15	104.941s	2.5e-05	2023-04-17 21:29:21
6	3.19626	3.56731	15	101.492s	1.72746e-05	2023-04-17 21:31:04
7	3.15968	3.57378	16.25	102.834s	1.03054e-05	2023-04-17 21:32:48
8	3.16588	3.5479	13.75	104.48s	4.77458e-06	2023-04-17 21:34:39
9	3.1416	3.53969	12.5	105.321s	1.22359e-06	2023-04-17 21:36:28
10	3.13621	3.57555	12.5	102.143s	0	2023-04-17 21:38:12
11	3.12787	3.55681	8.75	100.471s	1.22359e-06	2023-04-17 21:39:55
12	3.1347	3.58246	16.25	100.522s	4.77458e-06	2023-04-17 21:41:37
13	3.13517	3.54498	12.5	101.646s	1.03054e-05	2023-04-17 21:43:20
14	3.09914	3.55536	11.25	104.305s	1.72746e-05	2023-04-17 21:45:06
15	3.09629	3.55241	12.5	98.8328s	2.5e-05	2023-04-17 21:46:47
16	3.12446	3.52156	15	102.564s	3.27254e-05	2023-04-17 21:48:31
17	3.09225	3.53108	8.75	104.75s	3.96946e-05	2023-04-17 21:50:18
18	3.11551	3.5687	11.25	103.031s	4.52254e-05	2023-04-17 21:52:03
19	3.05274	3.52553	12.5	99.8717s	4.87764e-05	2023-04-17 21:53:44
20	3.05431	3.54497	12.5	99.5419s	5e-05	2023-04-17 21:55:26
21	3.0252	3.54395	12.5	103.317s	4.87764e-05	2023-04-17 21:57:11
22	2.97252	3.54411	13.75	104.237s	4.52254e-05	2023-04-17 21:58:57
23	2.97561	3.53178	12.5	106.309s	3.96946e-05	2023-04-17 22:00:45
24	2.91608	3.55704	10	104.012s	3.27254e-05	2023-04-17 22:02:30
25	2.88539	3.59265	11.25	104.412s	2.5e-05	2023-04-17 22:04:17
26	2.84929	3.57921	11.25	101.334s	1.72746e-05	2023-04-17 22:06:00
27	2.79601	3.58223	16.25	100.022s	1.03054e-05	2023-04-17 22:07:42
28	2.80607	3.62535	10	103.392s	4.77458e-06	2023-04-17 22:09:29
29	2.77575	3.55495	11.25	104.558s	1.22359e-06	2023-04-17 22:11:15
30	2.72173	3.63356	11.25	103.744s	0	2023-04-17 22:13:01
31	2.77959	3.64746	13.75	102.056s	1.22359e-06	2023-04-17 22:14:45
32	2.74041	3.58401	12.5	104.254s	4.77458e-06	2023-04-17 22:16:31
33	2.73631	3.66338	16.25	102.887s	1.03054e-05	2023-04-17 22:18:15
34	2.73898	3.60687	12.5	100.569s	1.72746e-05	2023-04-17 22:19:58
35	2.77642	3.6003	15	105.57s	2.5e-05	2023-04-17 22:21:45
36	2.7856	3.56876	12.5	99.9323s	3.27254e-05	2023-04-17 22:23:27
37	2.78666	3.61198	16.25	103.782s	3.96946e-05	2023-04-17 22:25:12
38	2.80409	3.63148	15	102.422s	4.52254e-05	2023-04-17 22:26:57
39	2.7703	3.61661	11.25	102.638s	4.87764e-05	2023-04-17 22:28:41
40	2.7027	3.60606	12.5	101.344s	5e-05	2023-04-17 22:30:24
41	2.72594	3.65719	13.75	104.205s	4.87764e-05	2023-04-17 22:32:10
42	2.70149	3.70222	15	103.868s	4.52254e-05	2023-04-17 22:33:56
43	2.66999	3.61833	12.5	101.27s	3.96946e-05	2023-04-17 22:35:39
44	2.62685	3.71364	15	105.514s	3.27254e-05	2023-04-17 22:37:26
45	2.59358	3.65788	12.5	100.145s	2.5e-05	2023-04-17 22:39:08
46	2.56521	3.69279	12.5	103.93s	1.72746e-05	2023-04-17 22:40:55
47	2.50781	3.63898	16.25	101.723s	1.03054e-05	2023-04-17 22:42:41
48	2.4783	3.70597	15	100.823s	4.77458e-06	2023-04-17 22:44:25
49	2.44097	3.72223	15	98.6836s	1.22359e-06	2023-04-17 22:46:06
50	2.44416	3.68392	15	104.837s	0	2023-04-17 22:47:52
51	2.43833	3.71094	12.5	104.622s	1.22359e-06	2023-04-17 22:49:39
52	2.44812	3.72348	16.25	104.888s	4.77458e-06	2023-04-17 22:51:25
53	2.4889	3.67974	17.5	103.669s	1.03054e-05	2023-04-17 22:53:11
54	2.45063	3.72106	13.75	102.445s	1.72746e-05	2023-04-17 22:54:57
55	2.46528	3.68279	10	102.079s	2.5e-05	2023-04-17 22:56:41
56	2.49208	3.66887	15	99.6554s	3.27254e-05	2023-04-17 22:58:22
57	2.48832	3.62257	12.5	98.6557s	3.96946e-05	2023-04-17 23:00:02
58	2.466	3.73444	18.75	102.31s	4.52254e-05	2023-04-17 23:01:47
59	2.53504	3.62048	17.5	103.169s	4.87764e-05	2023-04-17 23:03:33
60	2.48937	3.72661	13.75	101.806s	5e-05	2023-04-17 23:05:17
61	2.5009	3.64383	10	101.259s	4.87764e-05	2023-04-17 23:07:00
62	2.4572	3.69118	13.75	100.927s	4.52254e-05	2023-04-17 23:08:43
63	2.40435	3.6675	15	99.5423s	3.96946e-05	2023-04-17 23:10:27
64	2.42158	3.60424	12.5	101.354s	3.27254e-05	2023-04-17 23:12:11
65	2.35821	3.66078	13.75	102.807s	2.5e-05	2023-04-17 23:13:55
66	2.31916	3.73103	13.75	102.621s	1.72746e-05	2023-04-17 23:15:40
67	2.2245	3.70064	12.5	101.184s	1.03054e-05	2023-04-17 23:17:23
68	2.23457	3.73386	15	103.012s	4.77458e-06	2023-04-17 23:19:07
69	2.18887	3.66592	13.75	103.274s	1.22359e-06	2023-04-17 23:20:52
70	2.19505	3.71464	12.5	102.405s	0	2023-04-17 23:22:37
71	2.16066	3.64542	16.25	105.097s	1.22359e-06	2023-04-17 23:24:24
72	2.1525	3.63615	16.25	99.9181s	4.77458e-06	2023-04-17 23:26:05
73	2.17865	3.73917	21.25	104.311s	1.03054e-05	2023-04-17 23:27:51
74	2.18058	3.66593	16.25	104.91s	1.72746e-05	2023-04-17 23:29:40
75	2.21357	3.70773	15	103.909s	2.5e-05	2023-04-17 23:31:26
76	2.20219	3.78953	13.75	102.894s	3.27254e-05	2023-04-17 23:33:10
77	2.29765	3.66553	15	101.182s	3.96946e-05	2023-04-17 23:34:53
78	2.25885	3.72018	18.75	99.7888s	4.52254e-05	2023-04-17 23:36:36
79	2.2498	3.71905	18.75	100.03s	4.87764e-05	2023-04-17 23:38:20
80	2.29889	3.72123	16.25	102.239s	5e-05	2023-04-17 23:40:04
81	2.29861	3.67415	16.25	104.758s	4.87764e-05	2023-04-17 23:41:51
82	2.25163	3.72813	16.25	103.181s	4.52254e-05	2023-04-17 23:43:36
83	2.2152	3.68728	16.25	101.366s	3.96946e-05	2023-04-17 23:45:19
84	2.19457	3.70283	15	103.604s	3.27254e-05	2023-04-17 23:47:04
85	2.10094	3.69186	17.5	101.882s	2.5e-05	2023-04-17 23:48:48
86	2.08114	3.69875	17.5	105.004s	1.72746e-05	2023-04-17 23:50:35
87	2.00141	3.77702	16.25	102.22s	1.03054e-05	2023-04-17 23:52:19
88	1.9548	3.74175	12.5	100.921s	4.77458e-06	2023-04-17 23:54:01
89	1.98563	3.68044	13.75	105.124s	1.22359e-06	2023-04-17 23:55:48
90	2.00302	3.78096	16.25	101.379s	0	2023-04-17 23:57:31
91	1.9619	3.66415	12.5	108.55s	1.22359e-06	2023-04-17 23:59:22
92	1.93573	3.77903	17.5	102.23s	4.77458e-06	2023-04-18 00:01:06
