Epoch	train_loss	val_loss	metric	epoch_time	learing_rate	time_stamp
1	2.78216	2.80612	15	111.659s	4.78386e-05	2023-04-17 08:31:09
2	2.72169	2.81172	11.25	110.961s	4.17283e-05	2023-04-17 08:33:01
3	2.68274	2.82891	12.5	109.638s	3.27254e-05	2023-04-17 08:34:52
4	2.64588	2.81295	16.25	107.844s	2.23868e-05	2023-04-17 08:36:42
5	2.59589	2.84283	12.5	106.874s	1.25e-05	2023-04-17 08:38:32
6	2.57264	2.84698	11.25	113.248s	4.77458e-06	2023-04-17 08:40:27
7	2.55509	2.82433	11.25	108.957s	5.4631e-07	2023-04-17 08:42:18
8	2.56684	2.8379	13.75	111.681s	5.4631e-07	2023-04-17 08:44:12
9	2.55169	2.85685	11.25	108.905s	4.77458e-06	2023-04-17 08:46:02
10	2.53225	2.83961	12.5	109.56s	1.25e-05	2023-04-17 08:47:54
11	2.55022	2.89572	12.5	112.723s	2.23868e-05	2023-04-17 08:49:48
12	2.53296	2.87419	15	112.824s	3.27254e-05	2023-04-17 08:51:43
13	2.52673	2.83345	15	109.604s	4.17283e-05	2023-04-17 08:53:34
14	2.50365	2.82534	15	107.535s	4.78386e-05	2023-04-17 08:55:23
15	2.47955	2.95754	12.5	110.303s	5e-05	2023-04-17 08:57:15
16	2.45319	2.87751	18.75	110.683s	4.78386e-05	2023-04-17 08:59:08
17	2.40732	2.85021	8.75	108.992s	4.17283e-05	2023-04-17 09:01:03
18	2.40469	2.93096	11.25	112.459s	3.27254e-05	2023-04-17 09:03:00
19	2.3516	2.88828	15	108.492s	2.23868e-05	2023-04-17 09:04:50
20	2.26758	2.90617	13.75	111.096s	1.25e-05	2023-04-17 09:06:43
21	2.24203	2.91763	12.5	109.017s	4.77458e-06	2023-04-17 09:08:34
22	2.2119	2.95873	15	113.433s	5.4631e-07	2023-04-17 09:10:29
23	2.19293	2.94077	12.5	109.412s	5.4631e-07	2023-04-17 09:12:20
24	2.23688	2.92604	13.75	109.248s	4.77458e-06	2023-04-17 09:14:11
25	2.21718	2.928	12.5	113.382s	1.25e-05	2023-04-17 09:16:06
26	2.24599	2.91227	13.75	109.211s	2.23868e-05	2023-04-17 09:17:57
