Epoch	train_loss	val_loss	metric	epoch_time	learing_rate	time_stamp
1	2.10101	2.07132	5.31401	111.225s	0.000452254	2023-04-01 02:41:51
2	2.05739	2.06687	8.69565	107.17s	0.000327254	2023-04-01 02:43:40
3	2.03155	2.04715	6.76329	108.737s	0.000172746	2023-04-01 02:45:32
4	1.98368	2.01109	7.24638	108.269s	4.77458e-05	2023-04-01 02:47:22
5	1.95262	1.99786	9.17874	108.175s	0	2023-04-01 02:49:12
6	1.94138	1.97544	9.17874	110.423s	4.77458e-05	2023-04-01 02:51:06
7	1.9581	1.99003	8.21256	109.526s	0.000172746	2023-04-01 02:52:58
8	1.97743	2.00177	9.66184	108.08s	0.000327254	2023-04-01 02:54:47
9	1.99466	2.06393	5.7971	109.985s	0.000452254	2023-04-01 02:56:41
10	2.01001	2.05693	4.83092	107.792s	0.0005	2023-04-01 02:58:31
11	1.99102	2.02031	8.69565	109.106s	0.000452254	2023-04-01 03:00:22
12	1.97971	nan	11.1111	109.303s	0.000327254	2023-04-01 03:02:13
13	1.95647	2.0128	7.72947	108.002s	0.000172746	2023-04-01 03:04:04
14	1.93054	1.99195	9.66184	109.114s	4.77458e-05	2023-04-01 03:05:55
15	1.92816	1.98788	7.24638	106.986s	0	2023-04-01 03:07:44
16	1.90938	1.98839	9.17874	106.449s	4.77458e-05	2023-04-01 03:09:32
17	1.92198	1.97315	8.69565	112.185s	0.000172746	2023-04-01 03:11:26
18	1.95772	2.01805	7.24638	109.947s	0.000327254	2023-04-01 03:13:18
19	1.96766	2.04792	6.76329	107.393s	0.000452254	2023-04-01 03:15:07
20	1.97868	nan	8.21256	111.759s	0.0005	2023-04-01 03:17:01
21	1.9785	2.03314	6.76329	106.153s	0.000452254	2023-04-01 03:18:48
22	1.93591	2.05811	10.628	113.521s	0.000327254	2023-04-01 03:20:44
23	1.93514	2.02183	7.24638	108.006s	0.000172746	2023-04-01 03:22:34
24	1.90487	2.01122	6.76329	108.528s	4.77458e-05	2023-04-01 03:24:24
25	1.89408	1.96234	7.24638	107.457s	0	2023-04-01 03:26:13
26	1.89764	2.01575	6.76329	106.956s	4.77458e-05	2023-04-01 03:28:02
27	1.89521	1.97361	10.628	109.264s	0.000172746	2023-04-01 03:29:53
28	1.91378	2.01959	7.72947	106.588s	0.000327254	2023-04-01 03:31:44
29	1.92626	1.99266	7.72947	108.692s	0.000452254	2023-04-01 03:33:36
30	1.93704	2.01773	4.83092	110.854s	0.0005	2023-04-01 03:35:29
31	1.9238	1.99911	7.72947	107.271s	0.000452254	2023-04-01 03:37:18
32	1.93689	1.97871	10.628	105.453s	0.000327254	2023-04-01 03:39:05
33	1.90465	2.01439	8.21256	111.249s	0.000172746	2023-04-01 03:40:58
34	1.88375	1.99441	9.66184	106.777s	4.77458e-05	2023-04-01 03:42:47
35	1.88268	2.00059	9.17874	107.883s	0	2023-04-01 03:44:36
36	1.88791	2.00444	8.69565	110.863s	4.77458e-05	2023-04-01 03:46:29
37	1.88663	1.96907	10.628	104.737s	0.000172746	2023-04-01 03:48:16
38	1.87398	1.98029	9.17874	111.102s	0.000327254	2023-04-01 03:50:08
39	1.91167	1.99187	9.66184	108.982s	0.000452254	2023-04-01 03:51:59
40	1.92946	2.00168	7.72947	107.975s	0.0005	2023-04-01 03:53:49
41	1.92866	2.00434	9.17874	106.627s	0.000452254	2023-04-01 03:55:37
42	1.94287	2.02546	8.21256	105.408s	0.000327254	2023-04-01 03:57:25
43	1.91343	1.96069	9.66184	107.525s	0.000172746	2023-04-01 03:59:14
44	1.89335	nan	9.66184	111.079s	4.77458e-05	2023-04-01 04:01:07
45	1.88411	nan	9.17874	106.984s	0	2023-04-01 04:02:56
46	1.88641	nan	8.69565	108.42s	4.77458e-05	2023-04-01 04:04:46
47	1.87517	nan	9.66184	106.75s	0.000172746	2023-04-01 04:06:34
48	1.8929	1.99635	9.17874	108.15s	0.000327254	2023-04-01 04:08:24
49	1.92567	2.01694	7.72947	109.221s	0.000452254	2023-04-01 04:10:15
50	1.9077	2.1212	7.72947	110.204s	0.0005	2023-04-01 04:12:07
