Epoch	train_loss	val_loss	metric	epoch_time	learing_rate	time_stamp
1	2.08821	2.07217	6.76329	108.438s	4.52254e-05	2023-04-07 04:45:07
2	2.06076	2.05366	7.24638	108.07s	3.27254e-05	2023-04-07 04:46:56
3	1.97583	1.98805	9.66184	109.346s	1.72746e-05	2023-04-07 04:48:49
4	1.91846	1.94237	9.66184	111.918s	4.77458e-06	2023-04-07 04:50:45
5	1.89088	1.95	9.66184	105.065s	0	2023-04-07 04:52:31
6	1.89317	1.97285	11.5942	106.645s	4.77458e-06	2023-04-07 04:54:20
7	1.89175	1.94134	11.1111	104.971s	1.72746e-05	2023-04-07 04:56:08
8	1.89486	1.97768	13.0435	109.266s	3.27254e-05	2023-04-07 04:57:59
9	1.88179	1.94363	13.5266	108.047s	4.52254e-05	2023-04-07 04:59:51
10	1.89474	1.94649	13.0435	108.031s	5e-05	2023-04-07 05:01:42
11	1.85821	1.86879	14.4928	107.793s	4.52254e-05	2023-04-07 05:03:33
12	1.81037	1.86866	14.9758	108.348s	3.27254e-05	2023-04-07 05:05:29
13	1.78655	1.88089	16.9082	107.086s	1.72746e-05	2023-04-07 05:07:20
14	1.73755	1.83752	16.4251	105.857s	4.77458e-06	2023-04-07 05:09:10
15	1.73285	1.86227	16.4251	108.002s	0	2023-04-07 05:10:59
16	1.70115	1.88535	19.3237	106.282s	4.77458e-06	2023-04-07 05:12:47
17	1.72862	1.88049	16.9082	108.624s	1.72746e-05	2023-04-07 05:14:39
18	1.7237	1.93773	18.8406	105.707s	3.27254e-05	2023-04-07 05:16:27
19	1.75242	1.86536	16.4251	105.346s	4.52254e-05	2023-04-07 05:18:14
20	1.73498	1.86227	16.9082	107.621s	5e-05	2023-04-07 05:20:03
21	1.74844	1.85819	19.3237	106.201s	4.52254e-05	2023-04-07 05:21:51
22	1.72746	1.81453	20.2899	104.887s	3.27254e-05	2023-04-07 05:23:38
23	1.68276	1.86377	19.3237	106.799s	1.72746e-05	2023-04-07 05:25:28
24	1.61571	1.8412	18.8406	107.324s	4.77458e-06	2023-04-07 05:27:17
25	1.60018	1.8088	20.7729	107.281s	0	2023-04-07 05:29:09
26	1.59053	1.81035	20.7729	108.194s	4.77458e-06	2023-04-07 05:31:05
27	1.59162	1.80937	20.2899	105.753s	1.72746e-05	2023-04-07 05:32:52
28	1.61255	1.84193	17.8744	108.181s	3.27254e-05	2023-04-07 05:34:42
29	1.6347	1.87293	17.8744	109.161s	4.52254e-05	2023-04-07 05:36:33
30	1.65662	1.91554	21.7391	108.017s	5e-05	2023-04-07 05:38:23
31	1.6353	1.87554	16.4251	106.577s	4.52254e-05	2023-04-07 05:40:16
32	1.60216	1.86729	18.3575	109.868s	3.27254e-05	2023-04-07 05:42:10
33	1.58346	1.88409	23.6715	107.945s	1.72746e-05	2023-04-07 05:44:01
34	1.49512	1.86682	24.1546	108.008s	4.77458e-06	2023-04-07 05:45:53
35	1.47568	1.80962	21.7391	108.201s	0	2023-04-07 05:47:44
36	1.48777	1.84017	22.2222	105.189s	4.77458e-06	2023-04-07 05:49:31
37	1.47154	1.80476	22.2222	108.923s	1.72746e-05	2023-04-07 05:51:22
38	1.50984	1.8598	20.2899	107.864s	3.27254e-05	2023-04-07 05:53:12
39	1.57056	1.92192	21.7391	105.634s	4.52254e-05	2023-04-07 05:54:59
40	1.53248	1.81564	20.7729	106.423s	5e-05	2023-04-07 05:56:47
41	1.5664	1.8749	22.2222	107.319s	4.52254e-05	2023-04-07 05:58:36
42	1.50623	1.84493	26.087	107.456s	3.27254e-05	2023-04-07 06:00:25
43	1.47315	1.84261	24.6377	108.605s	1.72746e-05	2023-04-07 06:02:18
44	1.435	1.85681	24.1546	106.923s	4.77458e-06	2023-04-07 06:04:06
45	1.38332	1.86033	26.57	108.497s	0	2023-04-07 06:05:57
46	1.37877	1.85121	25.6039	106.62s	4.77458e-06	2023-04-07 06:07:47
47	1.43247	1.81577	23.6715	106.462s	1.72746e-05	2023-04-07 06:09:35
48	1.39753	1.87874	24.1546	109.008s	3.27254e-05	2023-04-07 06:11:26
49	1.44831	1.81202	26.087	106.075s	4.52254e-05	2023-04-07 06:13:14
50	1.4703	1.85783	19.8068	106.56s	5e-05	2023-04-07 06:15:02
