Epoch	train_loss	val_loss	metric	epoch_time	learing_rate	time_stamp
1	2.78058	2.7769	6.28019	95.4344s	4.78386e-06	2023-04-10 09:08:17
2	2.76896	2.7637	5.7971	98.3788s	4.17283e-06	2023-04-10 09:09:57
3	2.75808	2.75126	4.34783	99.0528s	3.27254e-06	2023-04-10 09:11:38
4	2.75777	2.75336	7.72947	100.492s	2.23868e-06	2023-04-10 09:13:20
5	2.74843	2.75353	6.76329	98.1316s	1.25e-06	2023-04-10 09:15:02
6	2.74323	2.7569	5.31401	96.0189s	4.77458e-07	2023-04-10 09:16:40
7	2.74529	2.74123	6.76329	98.5641s	5.4631e-08	2023-04-10 09:18:20
8	2.73643	2.7524	7.24638	98.6081s	5.4631e-08	2023-04-10 09:20:00
9	2.73697	2.7453	7.24638	98.0696s	4.77458e-07	2023-04-10 09:21:40
10	2.74059	2.75986	5.7971	97.3041s	1.25e-06	2023-04-10 09:23:19
11	2.73971	2.73395	8.21256	97.4958s	2.23868e-06	2023-04-10 09:24:59
12	2.74221	2.734	9.17874	99.0098s	3.27254e-06	2023-04-10 09:26:44
13	2.72351	2.72679	8.21256	97.29s	4.17283e-06	2023-04-10 09:28:28
14	2.71159	2.72982	8.21256	97.4417s	4.78386e-06	2023-04-10 09:30:07
15	2.69016	2.71892	10.628	97.5658s	5e-06	2023-04-10 09:31:46
16	2.6794	2.70774	10.1449	97.4027s	4.78386e-06	2023-04-10 09:33:27
17	2.66441	2.66694	15.942	97.5855s	4.17283e-06	2023-04-10 09:35:06
18	2.65372	2.6693	12.5604	96.541s	3.27254e-06	2023-04-10 09:36:47
19	2.64552	2.67118	12.5604	94.8684s	2.23868e-06	2023-04-10 09:38:25
20	2.64194	2.66203	14.4928	102.064s	1.25e-06	2023-04-10 09:40:11
21	2.6345	2.6742	13.5266	96.7399s	4.77458e-07	2023-04-10 09:41:50
22	2.63876	2.67317	13.0435	99.0612s	5.4631e-08	2023-04-10 09:43:32
23	2.63751	2.65718	11.5942	97.1468s	5.4631e-08	2023-04-10 09:45:13
24	2.61608	2.63711	11.5942	96.1213s	4.77458e-07	2023-04-10 09:46:52
25	2.62279	2.65728	11.5942	97.3902s	1.25e-06	2023-04-10 09:48:32
26	2.62783	2.67865	13.0435	97.6086s	2.23868e-06	2023-04-10 09:50:11
27	2.63119	2.67335	12.5604	99.5625s	3.27254e-06	2023-04-10 09:51:52
28	2.61252	2.65562	13.5266	98.0944s	4.17283e-06	2023-04-10 09:53:32
29	2.60469	2.65118	9.17874	99.2658s	4.78386e-06	2023-04-10 09:55:13
30	2.59559	2.66056	11.5942	100.103s	5e-06	2023-04-10 09:56:55
31	2.60749	2.63341	11.5942	96.6156s	4.78386e-06	2023-04-10 09:58:33
32	2.58367	2.67137	11.1111	99.3114s	4.17283e-06	2023-04-10 10:00:15
33	2.57998	2.64872	13.0435	96.59s	3.27254e-06	2023-04-10 10:01:53
34	2.56112	2.63621	15.4589	98.4434s	2.23868e-06	2023-04-10 10:03:33
35	2.57169	2.63479	14.0097	100.508s	1.25e-06	2023-04-10 10:05:15
36	2.57662	2.60348	13.5266	96.1725s	4.77458e-07	2023-04-10 10:06:53
37	2.55908	2.64088	14.9758	98.5811s	5.4631e-08	2023-04-10 10:08:34
38	2.55256	2.63827	14.0097	99.0071s	5.4631e-08	2023-04-10 10:10:14
39	2.54998	2.63061	12.0773	100.737s	4.77458e-07	2023-04-10 10:11:59
40	2.55044	2.60481	16.4251	98.1306s	1.25e-06	2023-04-10 10:13:41
41	2.54654	2.66632	13.5266	97.2967s	2.23868e-06	2023-04-10 10:15:24
42	2.55833	2.60482	16.4251	94.0344s	3.27254e-06	2023-04-10 10:16:59
43	2.55523	2.62723	14.0097	97.1752s	4.17283e-06	2023-04-10 10:18:38
44	2.55875	2.62333	15.942	99.8898s	4.78386e-06	2023-04-10 10:20:20
45	2.53792	2.61965	15.4589	98.2476s	5e-06	2023-04-10 10:22:00
46	2.55384	2.60197	17.8744	99.6151s	4.78386e-06	2023-04-10 10:23:41
47	2.54125	2.59053	15.942	95.9847s	4.17283e-06	2023-04-10 10:25:21
48	2.53741	2.56514	17.8744	97.4443s	3.27254e-06	2023-04-10 10:27:00
49	2.53544	2.58646	15.4589	97.4451s	2.23868e-06	2023-04-10 10:28:39
50	2.50699	2.57921	15.4589	99.5319s	1.25e-06	2023-04-10 10:30:21
51	2.54394	2.55806	17.3913	97.9862s	4.77458e-07	2023-04-10 10:32:00
52	2.50809	2.59637	17.3913	101.27s	5.4631e-08	2023-04-10 10:33:43
53	2.52097	2.55892	18.3575	99.1302s	5.4631e-08	2023-04-10 10:35:24
54	2.52616	2.56306	18.3575	97.8678s	4.77458e-07	2023-04-10 10:37:06
55	2.52753	2.57302	17.3913	97.8411s	1.25e-06	2023-04-10 10:38:47
56	2.52573	2.58855	14.4928	97.1336s	2.23868e-06	2023-04-10 10:40:27
57	2.53204	2.56749	19.8068	96.2571s	3.27254e-06	2023-04-10 10:42:05
58	2.521	2.55157	19.3237	99.5695s	4.17283e-06	2023-04-10 10:43:48
59	2.5032	2.60076	17.8744	97.3894s	4.78386e-06	2023-04-10 10:45:28
60	2.5083	2.54675	19.3237	94.8631s	5e-06	2023-04-10 10:47:04
61	2.50172	2.57691	17.3913	97.5981s	4.78386e-06	2023-04-10 10:48:44
62	2.48616	2.53087	19.8068	99.4373s	4.17283e-06	2023-04-10 10:50:25
63	2.50915	2.5885	18.8406	95.3211s	3.27254e-06	2023-04-10 10:52:02
64	2.49182	2.56655	17.8744	97.943s	2.23868e-06	2023-04-10 10:53:42
65	2.45226	2.55041	19.3237	94.9028s	1.25e-06	2023-04-10 10:55:18
66	2.46444	2.51786	18.3575	94.7502s	4.77458e-07	2023-04-10 10:56:55
67	2.47039	2.57738	20.2899	97.8414s	5.4631e-08	2023-04-10 10:58:35
68	2.46949	2.51607	20.7729	99.8758s	5.4631e-08	2023-04-10 11:00:18
69	2.45416	2.51608	19.8068	97.192s	4.77458e-07	2023-04-10 11:01:59
70	2.48809	2.54217	20.7729	97.737s	1.25e-06	2023-04-10 11:03:41
71	2.48012	2.51584	20.7729	98.1665s	2.23868e-06	2023-04-10 11:05:21
72	2.45488	2.54227	19.8068	95.8323s	3.27254e-06	2023-04-10 11:06:58
73	2.46897	2.53809	18.3575	98.1275s	4.17283e-06	2023-04-10 11:08:38
74	2.48464	2.53525	18.3575	98.666s	4.78386e-06	2023-04-10 11:10:19
75	2.47769	2.5003	19.3237	96.1871s	5e-06	2023-04-10 11:11:57
