Epoch	train_loss	val_loss	metric	epoch_time	learing_rate	time_stamp
1	2.7856	2.77044	8.21256	97.844s	4.78386e-06	2023-04-10 15:23:56
2	2.76968	2.76728	7.24638	97.4906s	4.17283e-06	2023-04-10 15:25:35
3	2.76687	2.77778	8.21256	96.2005s	3.27254e-06	2023-04-10 15:27:13
4	2.76023	2.7664	6.28019	98.8546s	2.23868e-06	2023-04-10 15:28:54
5	2.75985	2.7616	6.28019	95.595s	1.25e-06	2023-04-10 15:30:31
6	2.75713	2.74873	6.76329	98.2676s	4.77458e-07	2023-04-10 15:32:11
7	2.75285	2.76808	7.72947	98.7918s	5.4631e-08	2023-04-10 15:33:54
8	2.75228	2.75718	7.24638	99.5155s	5.4631e-08	2023-04-10 15:35:35
9	2.755	2.77148	5.7971	98.8726s	4.77458e-07	2023-04-10 15:37:16
10	2.75612	2.75143	6.28019	94.8913s	1.25e-06	2023-04-10 15:38:55
11	2.75619	2.75318	10.628	97.7023s	2.23868e-06	2023-04-10 15:40:36
12	2.74571	2.75422	6.28019	98.8826s	3.27254e-06	2023-04-10 15:42:19
13	2.74881	2.75594	7.72947	97.2179s	4.17283e-06	2023-04-10 15:43:58
14	2.73683	2.7509	11.1111	98.5887s	4.78386e-06	2023-04-10 15:45:38
15	2.74077	2.74327	9.66184	93.3987s	5e-06	2023-04-10 15:47:15
16	2.72725	2.76248	10.1449	96.1567s	4.78386e-06	2023-04-10 15:48:53
17	2.71602	2.74944	7.72947	96.2775s	4.17283e-06	2023-04-10 15:50:31
18	2.7013	2.74416	9.66184	98.0425s	3.27254e-06	2023-04-10 15:52:11
19	2.70244	2.72843	8.69565	97.1135s	2.23868e-06	2023-04-10 15:53:50
20	2.6921	2.73044	9.66184	97.9361s	1.25e-06	2023-04-10 15:55:30
21	2.68481	2.70351	7.72947	98.9863s	4.77458e-07	2023-04-10 15:57:11
22	2.67716	2.72401	9.66184	96.0547s	5.4631e-08	2023-04-10 15:58:50
23	2.68654	2.72545	10.1449	98.8813s	5.4631e-08	2023-04-10 16:00:33
24	2.69302	2.73732	10.628	98.8237s	4.77458e-07	2023-04-10 16:02:14
25	2.68697	2.7239	8.69565	97.4789s	1.25e-06	2023-04-10 16:03:53
26	2.67586	2.73871	10.628	98.4298s	2.23868e-06	2023-04-10 16:05:33
27	2.674	2.723	9.17874	99.1241s	3.27254e-06	2023-04-10 16:07:15
28	2.65088	2.72717	10.1449	100.294s	4.17283e-06	2023-04-10 16:08:59
29	2.6415	2.6842	11.1111	97.5474s	4.78386e-06	2023-04-10 16:10:39
30	2.64178	2.68412	11.5942	98.9295s	5e-06	2023-04-10 16:12:20
31	2.63041	2.72244	10.628	97.1252s	4.78386e-06	2023-04-10 16:14:01
32	2.59466	2.69661	12.5604	95.2885s	4.17283e-06	2023-04-10 16:15:38
33	2.61098	2.67392	11.5942	97.6039s	3.27254e-06	2023-04-10 16:17:19
34	2.57486	2.63329	14.9758	97.3286s	2.23868e-06	2023-04-10 16:18:58
35	2.58009	2.65971	14.9758	98.2604s	1.25e-06	2023-04-10 16:20:40
36	2.58628	2.62445	17.3913	99.8267s	4.77458e-07	2023-04-10 16:22:22
37	2.58258	2.65141	14.4928	100.32s	5.4631e-08	2023-04-10 16:24:05
38	2.57785	2.634	14.0097	99.1074s	5.4631e-08	2023-04-10 16:25:46
39	2.57139	2.64558	14.4928	96.5798s	4.77458e-07	2023-04-10 16:27:27
40	2.59012	2.65524	13.5266	97.7983s	1.25e-06	2023-04-10 16:29:09
41	2.59223	2.67078	13.0435	98.1201s	2.23868e-06	2023-04-10 16:30:50
42	2.57922	2.64508	12.0773	98.4043s	3.27254e-06	2023-04-10 16:32:30
43	2.55836	2.66373	13.0435	96.4718s	4.17283e-06	2023-04-10 16:34:09
44	2.55567	2.66107	14.0097	98.6259s	4.78386e-06	2023-04-10 16:35:49
45	2.55784	2.67172	14.4928	98.1636s	5e-06	2023-04-10 16:37:29
46	2.53748	2.65633	14.0097	95.6646s	4.78386e-06	2023-04-10 16:39:06
47	2.53718	2.6404	14.0097	98.9023s	4.17283e-06	2023-04-10 16:40:47
48	2.53801	2.65516	15.942	97.7925s	3.27254e-06	2023-04-10 16:42:27
49	2.55345	2.65266	14.0097	99.5512s	2.23868e-06	2023-04-10 16:44:08
50	2.54121	2.65258	15.4589	100.553s	1.25e-06	2023-04-10 16:45:50
51	2.5248	2.58267	16.4251	101.351s	4.77458e-07	2023-04-10 16:47:33
52	2.53306	2.64121	15.942	100.363s	5.4631e-08	2023-04-10 16:49:15
53	2.4895	2.59188	14.9758	95.6551s	5.4631e-08	2023-04-10 16:50:53
54	2.53282	2.62213	14.9758	98.3752s	4.77458e-07	2023-04-10 16:52:33
55	2.51043	2.61404	15.4589	98.5545s	1.25e-06	2023-04-10 16:54:13
56	2.53645	2.58323	13.5266	95.5016s	2.23868e-06	2023-04-10 16:55:52
57	2.51942	2.65	15.942	97.5924s	3.27254e-06	2023-04-10 16:57:35
58	2.51396	2.6296	14.9758	98.998s	4.17283e-06	2023-04-10 16:59:16
59	2.52648	2.61144	15.4589	98.4446s	4.78386e-06	2023-04-10 17:00:56
60	2.48528	2.67115	14.9758	99.1675s	5e-06	2023-04-10 17:02:37
61	2.49682	2.64681	14.4928	99.1601s	4.78386e-06	2023-04-10 17:04:18
62	2.50222	2.64378	17.3913	98.613s	4.17283e-06	2023-04-10 17:05:58
63	2.50949	2.65648	15.4589	99.2041s	3.27254e-06	2023-04-10 17:07:39
64	2.47626	2.6242	15.4589	97.7826s	2.23868e-06	2023-04-10 17:09:18
65	2.45659	2.61601	15.4589	97.128s	1.25e-06	2023-04-10 17:10:57
66	2.48009	2.61002	17.8744	98.1981s	4.77458e-07	2023-04-10 17:12:37
67	2.49146	2.61082	15.4589	96.7205s	5.4631e-08	2023-04-10 17:14:20
68	2.47446	2.65215	13.5266	98.143s	5.4631e-08	2023-04-10 17:16:02
69	2.4856	2.60779	18.3575	98.3872s	4.77458e-07	2023-04-10 17:17:45
70	2.45794	2.63668	16.4251	95.8842s	1.25e-06	2023-04-10 17:19:25
71	2.44999	2.59403	18.3575	99.1329s	2.23868e-06	2023-04-10 17:21:06
72	2.47683	2.64906	17.8744	97.3779s	3.27254e-06	2023-04-10 17:22:45
73	2.45528	2.63276	16.4251	94.7054s	4.17283e-06	2023-04-10 17:24:22
74	2.45214	2.62085	17.8744	97.9584s	4.78386e-06	2023-04-10 17:26:01
75	2.46721	2.60722	14.0097	98.8363s	5e-06	2023-04-10 17:27:42
