Epoch	train_loss	val_loss	metric	epoch_time	learing_rate	time_stamp
1	3.5652	3.46581	13.75	102.592s	0.000487764	2023-04-16 22:40:46
2	3.46535	3.46587	12.5	109.393s	0.000452254	2023-04-16 22:42:37
3	3.46087	3.46085	15	102.269s	0.000396946	2023-04-16 22:44:21
4	3.43954	3.47145	17.5	102.973s	0.000327254	2023-04-16 22:46:08
5	3.38799	3.44777	13.75	104.62s	0.00025	2023-04-16 22:47:56
6	3.33816	3.46645	10	100.099s	0.000172746	2023-04-16 22:49:38
7	3.31739	3.49745	8.75	101.589s	0.000103054	2023-04-16 22:51:23
8	3.28744	3.47755	16.25	102.227s	4.77458e-05	2023-04-16 22:53:07
9	3.25918	3.43039	12.5	102.038s	1.22359e-05	2023-04-16 22:54:51
10	3.246	3.46016	13.75	102.814s	0	2023-04-16 22:56:36
11	3.2433	3.45576	15	101.014s	1.22359e-05	2023-04-16 22:58:19
12	3.24498	3.47536	10	101.571s	4.77458e-05	2023-04-16 23:00:02
13	3.26639	3.44797	15	100.284s	0.000103054	2023-04-16 23:01:44
14	3.25854	3.42297	11.25	104.513s	0.000172746	2023-04-16 23:03:30
15	3.25726	3.47136	12.5	102.421s	0.00025	2023-04-16 23:05:17
16	3.27358	3.55638	13.75	104.082s	0.000327254	2023-04-16 23:07:05
17	3.27467	3.49139	11.25	98.509s	0.000396946	2023-04-16 23:08:45
18	3.28961	3.45924	11.25	100.912s	0.000452254	2023-04-16 23:10:28
19	3.27112	3.45578	17.5	101.788s	0.000487764	2023-04-16 23:12:12
20	3.27192	3.51689	15	101.831s	0.0005	2023-04-16 23:13:55
21	3.26644	3.52443	15	103.206s	0.000487764	2023-04-16 23:15:40
22	3.24877	3.55334	15	100.031s	0.000452254	2023-04-16 23:17:22
23	3.27631	3.62868	13.75	99.8757s	0.000396946	2023-04-16 23:19:04
24	3.23599	3.50462	15	101.67s	0.000327254	2023-04-16 23:20:47
25	3.19589	3.5802	17.5	104.074s	0.00025	2023-04-16 23:22:33
26	3.17584	3.59807	16.25	101.99s	0.000172746	2023-04-16 23:24:17
27	3.13075	3.6062	17.5	103.569s	0.000103054	2023-04-16 23:26:02
28	3.08529	3.65547	16.25	103.112s	4.77458e-05	2023-04-16 23:27:47
29	3.08661	3.64997	15	101.878s	1.22359e-05	2023-04-16 23:29:31
30	3.06538	3.67874	15	101.154s	0	2023-04-16 23:31:14
31	3.04933	3.6913	13.75	105.974s	1.22359e-05	2023-04-16 23:33:03
32	3.07181	3.67449	17.5	103.026s	4.77458e-05	2023-04-16 23:34:50
33	3.05582	3.64796	16.25	103.825s	0.000103054	2023-04-16 23:36:37
34	3.08523	3.72572	15	101.468s	0.000172746	2023-04-16 23:38:22
35	3.10736	3.97469	15	101.572s	0.00025	2023-04-16 23:40:05
36	3.14074	3.57355	16.25	100.427s	0.000327254	2023-04-16 23:41:48
37	3.12753	3.58165	16.25	103.653s	0.000396946	2023-04-16 23:43:33
38	3.13694	3.5921	12.5	103.505s	0.000452254	2023-04-16 23:45:18
39	3.17772	3.55687	16.25	100.648s	0.000487764	2023-04-16 23:47:01
40	3.19355	3.55367	16.25	103.722s	0.0005	2023-04-16 23:48:46
41	3.1548	3.53095	15	102.067s	0.000487764	2023-04-16 23:50:30
42	3.14654	3.69572	13.75	103.823s	0.000452254	2023-04-16 23:52:16
43	3.15573	3.5083	11.25	102.293s	0.000396946	2023-04-16 23:54:00
44	3.13971	3.65044	13.75	101.977s	0.000327254	2023-04-16 23:55:44
45	3.08718	3.53055	15	99.6208s	0.00025	2023-04-16 23:57:25
46	3.0732	3.70007	20	101.702s	0.000172746	2023-04-16 23:59:08
47	3.04611	3.59776	18.75	104.149s	0.000103054	2023-04-17 00:00:56
48	3.00526	3.79182	13.75	102.659s	4.77458e-05	2023-04-17 00:02:41
49	3.02902	3.6931	15	101.854s	1.22359e-05	2023-04-17 00:04:24
50	2.98838	3.74638	16.25	102.628s	0	2023-04-17 00:06:09
51	2.98174	3.76727	16.25	103.206s	1.22359e-05	2023-04-17 00:07:54
52	3.01231	3.69858	16.25	103.592s	4.77458e-05	2023-04-17 00:09:39
53	3.00679	3.73778	16.25	106.211s	0.000103054	2023-04-17 00:11:27
54	3.01249	3.77068	11.25	102.507s	0.000172746	2023-04-17 00:13:11
55	3.00729	3.58089	17.5	100.886s	0.00025	2023-04-17 00:14:54
56	3.03831	3.6544	20	104.303s	0.000327254	2023-04-17 00:16:40
57	3.0629	3.61763	17.5	102.745s	0.000396946	2023-04-17 00:18:25
58	3.05799	3.83699	17.5	107.214s	0.000452254	2023-04-17 00:20:14
59	3.08346	3.66172	21.25	105.149s	0.000487764	2023-04-17 00:22:00
60	3.12067	3.59468	15	103.246s	0.0005	2023-04-17 00:23:47
61	3.12026	3.53291	13.75	104.215s	0.000487764	2023-04-17 00:25:33
62	3.11943	3.57603	13.75	104.605s	0.000452254	2023-04-17 00:27:20
63	3.11402	3.58023	20	101.819s	0.000396946	2023-04-17 00:29:05
64	3.08814	3.57988	11.25	103.514s	0.000327254	2023-04-17 00:30:52
65	3.0568	3.6532	13.75	102.634s	0.00025	2023-04-17 00:32:37
66	3.05831	3.58989	12.5	99.1627s	0.000172746	2023-04-17 00:34:18
67	3.0174	3.58032	13.75	100.088s	0.000103054	2023-04-17 00:36:00
68	2.98287	3.63718	18.75	104.66s	4.77458e-05	2023-04-17 00:37:46
69	3.01237	3.59852	15	101.505s	1.22359e-05	2023-04-17 00:39:30
