Epoch	train_loss	val_loss	metric	epoch_time	learing_rate	time_stamp
1	2.08772	2.10549	11.25	118.236s	4.52254e-06	2023-04-18 00:17:08
2	2.07307	2.12142	11.25	121.923s	3.27254e-06	2023-04-18 00:19:12
3	2.07023	2.10005	10	120.282s	1.72746e-06	2023-04-18 00:21:14
4	2.06266	2.11054	11.25	121.181s	4.77458e-07	2023-04-18 00:23:16
5	2.05643	2.13065	15	124.555s	0	2023-04-18 00:25:23
6	2.05602	2.11385	10	121.136s	4.77458e-07	2023-04-18 00:27:27
7	2.0629	2.10762	11.25	122.94s	1.72746e-06	2023-04-18 00:29:32
8	2.0493	2.10897	12.5	117.322s	3.27254e-06	2023-04-18 00:31:31
9	2.04552	2.10607	12.5	121.584s	4.52254e-06	2023-04-18 00:33:35
10	2.02819	2.11958	15	119.196s	5e-06	2023-04-18 00:35:36
11	2.03351	2.14366	8.75	119.737s	4.52254e-06	2023-04-18 00:37:37
12	2.00598	2.13969	6.25	120.301s	3.27254e-06	2023-04-18 00:39:41
13	1.99761	2.11229	8.75	125.397s	1.72746e-06	2023-04-18 00:41:50
14	1.9913	2.14194	12.5	125.804s	4.77458e-07	2023-04-18 00:43:58
15	1.98474	2.1382	12.5	118.252s	0	2023-04-18 00:45:58
16	1.9834	2.1183	8.75	122.715s	4.77458e-07	2023-04-18 00:48:02
17	1.9744	2.14215	10	121.856s	1.72746e-06	2023-04-18 00:50:06
18	1.97364	2.12584	11.25	124.22s	3.27254e-06	2023-04-18 00:52:12
19	1.94687	2.14822	8.75	120.514s	4.52254e-06	2023-04-18 00:54:14
20	1.96117	2.15237	11.25	123.667s	5e-06	2023-04-18 00:56:20
21	1.93788	2.14047	10	120.422s	4.52254e-06	2023-04-18 00:58:22
22	1.91158	2.17098	13.75	119.959s	3.27254e-06	2023-04-18 01:00:26
23	1.90484	2.17253	10	123.83s	1.72746e-06	2023-04-18 01:02:33
24	1.90583	2.15039	15	118.939s	4.77458e-07	2023-04-18 01:04:35
25	1.90371	2.16472	13.75	121.962s	0	2023-04-18 01:06:39
26	1.90309	2.1704	17.5	121.003s	4.77458e-07	2023-04-18 01:08:42
27	1.89532	2.18813	17.5	124.434s	1.72746e-06	2023-04-18 01:10:50
28	1.89374	2.15355	15	122.188s	3.27254e-06	2023-04-18 01:12:54
29	1.87902	2.15273	15	122.636s	4.52254e-06	2023-04-18 01:14:58
30	1.858	2.1528	15	124.83s	5e-06	2023-04-18 01:17:04
31	1.88159	2.14425	15	124.204s	4.52254e-06	2023-04-18 01:19:10
32	1.88853	2.22003	12.5	120.372s	3.27254e-06	2023-04-18 01:21:13
33	1.87185	2.15474	17.5	121.184s	1.72746e-06	2023-04-18 01:23:16
34	1.847	2.13694	17.5	123.806s	4.77458e-07	2023-04-18 01:25:21
35	1.83834	2.16884	11.25	116.978s	0	2023-04-18 01:27:20
36	1.85188	2.17585	12.5	121.208s	4.77458e-07	2023-04-18 01:29:23
37	1.85061	2.17365	13.75	119.027s	1.72746e-06	2023-04-18 01:31:24
38	1.8712	2.19021	16.25	119.592s	3.27254e-06	2023-04-18 01:33:25
39	1.85249	2.16841	13.75	119.823s	4.52254e-06	2023-04-18 01:35:27
40	1.83541	2.13228	16.25	120.375s	5e-06	2023-04-18 01:37:32
41	1.84326	2.16216	13.75	118.314s	4.52254e-06	2023-04-18 01:39:32
42	1.84035	2.21992	17.5	121.745s	3.27254e-06	2023-04-18 01:41:35
43	1.81528	2.18629	12.5	118.095s	1.72746e-06	2023-04-18 01:43:35
44	1.79063	2.17193	15	124.856s	4.77458e-07	2023-04-18 01:45:42
45	1.82354	2.16145	13.75	121.933s	0	2023-04-18 01:47:45
46	1.81169	2.16529	13.75	118.131s	4.77458e-07	2023-04-18 01:49:45
47	1.80043	2.19006	12.5	122.008s	1.72746e-06	2023-04-18 01:51:49
48	1.81335	2.20467	12.5	120.569s	3.27254e-06	2023-04-18 01:53:51
49	1.80866	2.21763	15	121.301s	4.52254e-06	2023-04-18 01:55:55
50	1.80759	2.17382	13.75	120.108s	5e-06	2023-04-18 01:57:56
