Epoch	train_loss	val_loss	metric	epoch_time	learing_rate	time_stamp
65	2.38552	2.49738	17.3913	99.7378s	1.25e-06	2023-04-10 19:16:19
66	2.392	2.48415	22.2222	99.8921s	4.77458e-07	2023-04-10 19:18:01
67	2.39426	2.57622	20.7729	95.2212s	5.4631e-08	2023-04-10 19:19:40
68	2.38097	2.58837	18.8406	96.153s	5.4631e-08	2023-04-10 19:21:18
69	2.39531	2.52403	20.2899	95.1783s	4.77458e-07	2023-04-10 19:22:55
70	2.39808	2.53994	19.8068	97.311s	1.25e-06	2023-04-10 19:24:34
71	2.37845	2.56167	19.8068	99.7296s	2.23868e-06	2023-04-10 19:26:15
72	2.41151	2.53756	23.6715	100.614s	3.27254e-06	2023-04-10 19:27:59
73	2.38568	2.53528	17.3913	98.8803s	4.17283e-06	2023-04-10 19:29:45
74	2.39065	2.55783	20.2899	99.2375s	4.78386e-06	2023-04-10 19:31:29
75	2.37995	2.44292	21.256	96.4825s	5e-06	2023-04-10 19:33:07
