Epoch	train_loss	val_loss	metric	epoch_time	learing_rate	time_stamp
1	2.08623	2.10025	10	128.277s	4.52254e-06	2023-04-18 03:43:34
2	2.07264	2.11246	12.5	122.337s	3.27254e-06	2023-04-18 03:45:37
3	2.05854	2.11109	11.25	123.807s	1.72746e-06	2023-04-18 03:47:45
4	2.05698	2.09449	11.25	127.607s	4.77458e-07	2023-04-18 03:49:54
5	2.04952	2.10828	10	125.436s	0	2023-04-18 03:52:01
6	2.05161	2.09028	10	124.157s	4.77458e-07	2023-04-18 03:54:07
7	2.04819	2.09417	12.5	126.775s	1.72746e-06	2023-04-18 03:56:16
8	2.04188	2.10146	13.75	127.422s	3.27254e-06	2023-04-18 03:58:25
9	2.0341	2.10442	12.5	122.741s	4.52254e-06	2023-04-18 04:00:32
10	2.01978	2.11239	13.75	125.514s	5e-06	2023-04-18 04:02:40
