Epoch	train_loss	val_loss	metric	epoch_time	learing_rate	time_stamp
1	3.48365	3.47574	6.28019	86.2307s	4.87764e-05	2023-04-08 10:44:37
2	3.42564	3.4379	8.21256	86.3496s	4.52254e-05	2023-04-08 10:46:05
3	3.40494	3.41116	8.21256	88.7325s	3.96946e-05	2023-04-08 10:47:37
4	3.35048	3.39215	10.1449	88.5103s	3.27254e-05	2023-04-08 10:49:08
5	3.31412	3.36537	14.0097	87.0006s	2.5e-05	2023-04-08 10:50:39
6	3.28327	3.33703	14.0097	90.2766s	1.72746e-05	2023-04-08 10:52:14
7	3.2289	3.36138	15.4589	92.7709s	1.03054e-05	2023-04-08 10:53:49
8	3.20478	3.27302	16.4251	88.6001s	4.77458e-06	2023-04-08 10:55:21
9	3.22848	3.31539	14.9758	87.7975s	1.22359e-06	2023-04-08 10:56:52
10	3.19887	3.28936	14.4928	91.7435s	0	2023-04-08 10:58:26
11	3.20262	3.31373	16.4251	89.2453s	1.22359e-06	2023-04-08 10:59:57
12	3.19665	3.30274	15.4589	90.0635s	4.77458e-06	2023-04-08 11:01:28
13	3.19423	3.3308	17.3913	88.4405s	1.03054e-05	2023-04-08 11:02:59
14	3.19669	3.30769	16.9082	90.4879s	1.72746e-05	2023-04-08 11:04:33
15	3.19582	3.25706	14.0097	89.4484s	2.5e-05	2023-04-08 11:06:04
16	3.18421	3.22864	16.4251	87.9641s	3.27254e-05	2023-04-08 11:07:34
17	3.15868	3.26184	15.4589	91.0843s	3.96946e-05	2023-04-08 11:09:07
18	3.1686	3.22175	18.8406	87.9366s	4.52254e-05	2023-04-08 11:10:38
19	3.11729	3.2662	17.8744	88.7205s	4.87764e-05	2023-04-08 11:12:15
20	3.16807	3.26864	19.3237	88.2646s	5e-05	2023-04-08 11:13:45
21	3.1045	3.26934	14.9758	95.3094s	4.87764e-05	2023-04-08 11:15:24
22	3.06282	3.32743	18.3575	92.0646s	4.52254e-05	2023-04-08 11:16:57
23	3.105	3.23794	19.3237	90.8256s	3.96946e-05	2023-04-08 11:18:30
24	3.04547	3.23634	21.256	88.956s	3.27254e-05	2023-04-08 11:20:01
25	2.97934	3.16955	21.7391	92.1376s	2.5e-05	2023-04-08 11:21:37
