Epoch	train_loss	val_loss	metric	epoch_time	learing_rate	time_stamp
1	3.47011	3.47607	3.86473	91.9956s	4.87764e-05	2023-04-08 18:25:39
2	3.42627	3.40516	9.17874	91.6455s	4.52254e-05	2023-04-08 18:27:12
3	3.38113	3.39934	9.66184	92.2752s	3.96946e-05	2023-04-08 18:28:48
4	3.30588	3.36335	10.1449	91.4262s	3.27254e-05	2023-04-08 18:30:23
5	3.29333	3.34939	13.5266	92.2819s	2.5e-05	2023-04-08 18:32:03
6	3.26042	3.35606	12.5604	88.843s	1.72746e-05	2023-04-08 18:33:40
7	3.2298	3.31662	14.0097	89.9725s	1.03054e-05	2023-04-08 18:35:15
8	3.21153	3.30446	14.9758	91.1615s	4.77458e-06	2023-04-08 18:36:52
9	3.20581	3.31137	13.5266	92.6838s	1.22359e-06	2023-04-08 18:38:28
10	3.18402	3.3053	13.5266	90.3966s	0	2023-04-08 18:40:01
11	3.1829	3.30685	13.5266	88.7128s	1.22359e-06	2023-04-08 18:41:31
12	3.19859	3.29983	14.0097	88.1422s	4.77458e-06	2023-04-08 18:43:01
13	3.21394	3.30853	14.0097	90.73s	1.03054e-05	2023-04-08 18:44:33
14	3.20568	3.29773	13.5266	89.4994s	1.72746e-05	2023-04-08 18:46:05
15	3.1974	3.28173	15.4589	90.0378s	2.5e-05	2023-04-08 18:47:36
16	3.1819	3.27431	13.5266	86.883s	3.27254e-05	2023-04-08 18:49:07
17	3.17854	3.25869	14.0097	89.4386s	3.96946e-05	2023-04-08 18:50:40
18	3.15959	3.27806	14.9758	88.3458s	4.52254e-05	2023-04-08 18:52:12
19	3.13398	3.29859	16.4251	90.3144s	4.87764e-05	2023-04-08 18:53:44
20	3.11342	3.26957	17.8744	91.465s	5e-05	2023-04-08 18:55:19
21	3.10193	3.24144	16.4251	91.2092s	4.87764e-05	2023-04-08 18:56:54
22	3.10466	3.24126	16.9082	89.1722s	4.52254e-05	2023-04-08 18:58:25
23	3.05953	3.24865	15.4589	90.6549s	3.96946e-05	2023-04-08 18:59:57
24	2.99921	3.24105	20.2899	91.3569s	3.27254e-05	2023-04-08 19:01:32
25	2.9949	3.19116	20.2899	91.8953s	2.5e-05	2023-04-08 19:03:08
26	2.96903	3.19968	22.2222	88.062s	1.72746e-05	2023-04-08 19:04:37
27	2.94018	3.17819	20.2899	93.5338s	1.03054e-05	2023-04-08 19:06:14
28	2.8972	3.22429	21.7391	90.4862s	4.77458e-06	2023-04-08 19:07:47
29	2.92528	3.19145	20.7729	90.3055s	1.22359e-06	2023-04-08 19:09:19
30	2.83848	3.18489	22.2222	90.1953s	0	2023-04-08 19:10:51
31	2.86661	3.19449	21.256	88.6018s	1.22359e-06	2023-04-08 19:12:21
32	2.87724	3.19063	20.7729	90.2264s	4.77458e-06	2023-04-08 19:13:53
33	2.87467	3.20238	23.1884	94.3579s	1.03054e-05	2023-04-08 19:15:29
34	2.86477	3.1915	24.1546	89.6946s	1.72746e-05	2023-04-08 19:17:07
35	2.92267	3.19681	21.7391	90.6157s	2.5e-05	2023-04-08 19:18:45
36	2.9274	3.17845	19.8068	91.8168s	3.27254e-05	2023-04-08 19:20:20
37	2.91806	3.18252	20.2899	89.9706s	3.96946e-05	2023-04-08 19:21:52
38	2.88712	3.18334	24.1546	91.3079s	4.52254e-05	2023-04-08 19:23:25
39	2.87248	3.20756	22.2222	91.65s	4.87764e-05	2023-04-08 19:24:58
40	2.87372	3.14298	22.7053	87.92s	5e-05	2023-04-08 19:26:28
41	2.82981	3.23074	22.7053	90.1776s	4.87764e-05	2023-04-08 19:28:00
42	2.83504	3.21747	25.1208	89.5625s	4.52254e-05	2023-04-08 19:29:31
43	2.86926	3.13639	24.6377	92.0911s	3.96946e-05	2023-04-08 19:31:07
44	2.77034	3.20687	26.087	89.6679s	3.27254e-05	2023-04-08 19:32:38
45	2.78444	3.15485	23.1884	91.9376s	2.5e-05	2023-04-08 19:34:14
46	2.72821	3.12494	25.6039	91.3318s	1.72746e-05	2023-04-08 19:35:47
47	2.72032	3.1736	23.1884	92.9072s	1.03054e-05	2023-04-08 19:37:22
48	2.61448	3.15109	26.57	88.9878s	4.77458e-06	2023-04-08 19:38:52
49	2.59372	3.21796	25.1208	91.6973s	1.22359e-06	2023-04-08 19:40:28
50	2.64908	3.1626	25.1208	88.7596s	0	2023-04-08 19:41:58
51	2.59727	3.23681	25.1208	92.439s	1.22359e-06	2023-04-08 19:43:32
52	2.58449	3.20993	25.1208	87.8195s	4.77458e-06	2023-04-08 19:45:02
53	2.58247	3.17649	24.6377	88.6133s	1.03054e-05	2023-04-08 19:46:32
54	2.62663	3.24159	26.57	95.3249s	1.72746e-05	2023-04-08 19:48:09
55	2.64659	3.18574	26.087	87.7839s	2.5e-05	2023-04-08 19:49:39
56	2.64082	3.13703	27.0531	90.0664s	3.27254e-05	2023-04-08 19:51:13
57	2.66437	3.17636	26.57	91.1754s	3.96946e-05	2023-04-08 19:52:49
58	2.67487	3.15104	25.6039	89.0387s	4.52254e-05	2023-04-08 19:54:20
59	2.67365	3.17267	28.9855	93.7644s	4.87764e-05	2023-04-08 19:55:55
60	2.64658	3.16035	27.5362	88.5396s	5e-05	2023-04-08 19:57:27
61	2.65095	3.19099	26.087	89.5807s	4.87764e-05	2023-04-08 19:58:59
62	2.65061	3.15562	27.5362	91.8284s	4.52254e-05	2023-04-08 20:00:32
63	2.53764	3.22615	26.087	91.0486s	3.96946e-05	2023-04-08 20:02:05
64	2.55736	3.21615	29.4686	88.5429s	3.27254e-05	2023-04-08 20:03:35
65	2.46543	3.25151	29.4686	86.0352s	2.5e-05	2023-04-08 20:05:05
66	2.42324	3.15154	28.9855	90.5628s	1.72746e-05	2023-04-08 20:06:37
67	2.38964	3.18083	28.9855	89.2743s	1.03054e-05	2023-04-08 20:08:08
68	2.35885	3.16068	30.9179	86.0866s	4.77458e-06	2023-04-08 20:09:36
69	2.35614	3.17573	31.8841	93.4973s	1.22359e-06	2023-04-08 20:11:15
70	2.3082	3.13818	30.9179	88.5594s	0	2023-04-08 20:12:51
71	2.33772	3.16385	32.3671	92.3418s	1.22359e-06	2023-04-08 20:14:25
72	2.31966	3.11792	32.3671	86.2444s	4.77458e-06	2023-04-08 20:15:55
73	2.31711	3.19693	32.3671	88.6714s	1.03054e-05	2023-04-08 20:17:25
74	2.35853	3.14226	31.8841	89.1588s	1.72746e-05	2023-04-08 20:18:56
75	2.36267	3.11032	32.3671	93.4229s	2.5e-05	2023-04-08 20:20:33
76	2.37901	3.20767	31.401	90.9079s	3.27254e-05	2023-04-08 20:22:08
77	2.37823	3.17436	28.9855	84.9933s	3.96946e-05	2023-04-08 20:23:37
78	2.4253	3.23676	29.9517	91.9187s	4.52254e-05	2023-04-08 20:25:10
79	2.44322	3.18255	31.8841	89.5245s	4.87764e-05	2023-04-08 20:26:42
80	2.42277	3.22439	32.8502	91.8121s	5e-05	2023-04-08 20:28:15
81	2.44353	3.14694	31.8841	91.8481s	4.87764e-05	2023-04-08 20:29:51
82	2.37724	3.1591	34.7826	92.647s	4.52254e-05	2023-04-08 20:31:25
83	2.34228	3.10895	31.401	91.3699s	3.96946e-05	2023-04-08 20:33:00
84	2.33052	3.15387	30.4348	91.385s	3.27254e-05	2023-04-08 20:34:33
85	2.25653	3.13443	30.4348	91.041s	2.5e-05	2023-04-08 20:36:06
86	2.24371	3.1447	33.8164	91.1088s	1.72746e-05	2023-04-08 20:37:39
87	2.20757	3.13809	32.8502	86.7732s	1.03054e-05	2023-04-08 20:39:07
88	2.19625	3.03457	34.2995	89.2562s	4.77458e-06	2023-04-08 20:40:39
89	2.11929	3.0936	34.7826	90.9413s	1.22359e-06	2023-04-08 20:42:14
90	2.08382	3.12034	36.715	87.5273s	0	2023-04-08 20:43:44
91	2.13928	3.1847	35.2657	91.3314s	1.22359e-06	2023-04-08 20:45:19
92	2.10167	3.12697	35.2657	86.6488s	4.77458e-06	2023-04-08 20:46:47
93	2.0927	3.0798	33.3333	90.8075s	1.03054e-05	2023-04-08 20:48:20
94	2.11554	3.11695	35.2657	87.0161s	1.72746e-05	2023-04-08 20:49:49
95	2.10274	3.18319	33.3333	88.0128s	2.5e-05	2023-04-08 20:51:18
96	2.16625	3.11551	31.401	87.0709s	3.27254e-05	2023-04-08 20:52:47
97	2.23992	3.15918	32.3671	88.5598s	3.96946e-05	2023-04-08 20:54:17
98	2.19589	3.1028	34.2995	89.3114s	4.52254e-05	2023-04-08 20:55:48
99	2.21478	3.09832	31.8841	90.8323s	4.87764e-05	2023-04-08 20:57:21
100	2.23526	3.08607	31.8841	89.5792s	5e-05	2023-04-08 20:58:52
