Epoch	train_loss	val_loss	metric	epoch_time	learing_rate	time_stamp
1	2.77508	2.77286	5.7971	100.526s	4.78386e-06	2023-04-10 02:53:04
2	2.76206	2.77102	8.69565	98.369s	4.17283e-06	2023-04-10 02:54:44
3	2.74833	2.75649	6.76329	97.7942s	3.27254e-06	2023-04-10 02:56:25
4	2.73075	2.77595	7.24638	97.3905s	2.23868e-06	2023-04-10 02:58:05
5	2.72749	2.76496	7.72947	99.0455s	1.25e-06	2023-04-10 02:59:48
6	2.73233	2.76458	5.7971	99.1772s	4.77458e-07	2023-04-10 03:01:31
7	2.72855	2.75733	7.24638	94.8821s	5.4631e-08	2023-04-10 03:03:07
8	2.7257	2.74673	8.69565	100.763s	5.4631e-08	2023-04-10 03:04:50
9	2.72853	2.72949	9.17874	98.6215s	4.77458e-07	2023-04-10 03:06:30
10	2.72296	2.74994	6.28019	95.4642s	1.25e-06	2023-04-10 03:08:09
11	2.72672	2.75313	5.7971	96.9902s	2.23868e-06	2023-04-10 03:09:48
12	2.71253	2.76113	6.76329	97.5003s	3.27254e-06	2023-04-10 03:11:27
13	2.70578	2.7267	7.24638	94.4255s	4.17283e-06	2023-04-10 03:13:04
14	2.69408	2.72881	9.17874	97.3124s	4.78386e-06	2023-04-10 03:14:43
15	2.67559	2.71754	11.1111	98.3073s	5e-06	2023-04-10 03:16:23
16	2.65757	2.73253	9.66184	97.9766s	4.78386e-06	2023-04-10 03:18:04
17	2.64653	2.7316	10.628	96.4186s	4.17283e-06	2023-04-10 03:19:42
18	2.63264	2.69598	11.5942	95.5853s	3.27254e-06	2023-04-10 03:21:22
19	2.63532	2.69889	13.5266	98.3044s	2.23868e-06	2023-04-10 03:23:08
20	2.60154	2.66285	12.0773	98.6649s	1.25e-06	2023-04-10 03:24:51
21	2.60974	2.67424	12.5604	95.5894s	4.77458e-07	2023-04-10 03:26:29
22	2.61358	2.67443	12.0773	95.8956s	5.4631e-08	2023-04-10 03:28:06
23	2.59531	2.686	12.5604	99.1508s	5.4631e-08	2023-04-10 03:29:47
24	2.60724	2.66972	14.9758	98.3434s	4.77458e-07	2023-04-10 03:31:27
25	2.59255	2.67091	11.5942	97.1904s	1.25e-06	2023-04-10 03:33:08
26	2.60236	2.65741	14.4928	99.2029s	2.23868e-06	2023-04-10 03:34:49
27	2.59786	2.65586	10.1449	97.5256s	3.27254e-06	2023-04-10 03:36:28
28	2.58806	2.68842	15.4589	98.9618s	4.17283e-06	2023-04-10 03:38:09
29	2.58335	2.66384	14.4928	96.1181s	4.78386e-06	2023-04-10 03:39:49
30	2.56886	2.67196	13.5266	100.005s	5e-06	2023-04-10 03:41:30
31	2.58367	2.63634	12.0773	95.9636s	4.78386e-06	2023-04-10 03:43:08
32	2.55622	2.64524	13.5266	96.8484s	4.17283e-06	2023-04-10 03:44:47
33	2.55239	2.66294	15.942	94.8995s	3.27254e-06	2023-04-10 03:46:24
34	2.54616	2.65984	12.0773	96.9571s	2.23868e-06	2023-04-10 03:48:08
35	2.52622	2.70903	14.0097	96.2714s	1.25e-06	2023-04-10 03:49:46
36	2.53113	2.66733	16.4251	98.6047s	4.77458e-07	2023-04-10 03:51:27
37	2.54335	2.67433	14.9758	97.338s	5.4631e-08	2023-04-10 03:53:08
38	2.53635	2.62894	14.0097	96.7524s	5.4631e-08	2023-04-10 03:54:46
39	2.53681	2.67181	16.9082	96.4523s	4.77458e-07	2023-04-10 03:56:24
40	2.51712	2.6876	12.5604	96.4855s	1.25e-06	2023-04-10 03:58:05
41	2.51932	2.68873	14.4928	97.9816s	2.23868e-06	2023-04-10 03:59:44
42	2.55221	2.63921	14.0097	99.6858s	3.27254e-06	2023-04-10 04:01:26
43	2.51693	2.65695	15.942	97.7199s	4.17283e-06	2023-04-10 04:03:05
44	2.52978	2.71562	14.4928	94.105s	4.78386e-06	2023-04-10 04:04:41
45	2.51127	2.63985	15.4589	95.716s	5e-06	2023-04-10 04:06:19
46	2.52636	2.65556	14.4928	99.16s	4.78386e-06	2023-04-10 04:07:59
47	2.51362	2.63775	16.4251	98.9885s	4.17283e-06	2023-04-10 04:09:40
