Epoch	train_loss	val_loss	metric	epoch_time	learing_rate	time_stamp
1	3.49872	3.46404	12.5	100.808s	0.000487764	2023-04-16 19:45:50
2	3.43788	3.43649	20	104.524s	0.000452254	2023-04-16 19:47:36
3	3.41497	3.43774	13.75	101.945s	0.000396946	2023-04-16 19:49:21
4	3.4222	3.46254	13.75	102.902s	0.000327254	2023-04-16 19:51:06
5	3.39094	3.49474	22.5	101.921s	0.00025	2023-04-16 19:52:51
6	3.36299	3.44472	20	104.102s	0.000172746	2023-04-16 19:54:42
7	3.33712	3.47342	21.25	99.6857s	0.000103054	2023-04-16 19:56:25
8	3.30797	3.47148	12.5	100.671s	4.77458e-05	2023-04-16 19:58:10
9	3.30431	3.48643	17.5	102.703s	1.22359e-05	2023-04-16 19:59:54
10	3.28337	3.4726	16.25	101.726s	0	2023-04-16 20:01:38
11	3.29045	3.46414	18.75	102.028s	1.22359e-05	2023-04-16 20:03:21
12	3.2805	3.51263	15	104.203s	4.77458e-05	2023-04-16 20:05:07
13	3.29518	3.44774	16.25	103.422s	0.000103054	2023-04-16 20:06:53
14	3.29665	3.45967	13.75	101.111s	0.000172746	2023-04-16 20:08:36
15	3.29119	3.49023	13.75	99.1481s	0.00025	2023-04-16 20:10:16
16	3.26945	3.6022	13.75	105.499s	0.000327254	2023-04-16 20:12:04
17	3.2945	3.4632	15	103.291s	0.000396946	2023-04-16 20:13:49
18	3.27686	3.55807	12.5	101.34s	0.000452254	2023-04-16 20:15:32
19	3.29331	3.45786	15	100.531s	0.000487764	2023-04-16 20:17:14
20	3.26237	3.61844	12.5	101.779s	0.0005	2023-04-16 20:18:58
21	3.30958	3.56908	7.5	99.7023s	0.000487764	2023-04-16 20:20:39
22	3.28837	3.47993	10	100.595s	0.000452254	2023-04-16 20:22:22
23	3.28963	3.541	13.75	101.692s	0.000396946	2023-04-16 20:24:05
24	3.2888	3.50705	13.75	104.406s	0.000327254	2023-04-16 20:25:51
25	3.25968	3.56269	16.25	102.299s	0.00025	2023-04-16 20:27:35
26	3.23344	3.57468	16.25	102.529s	0.000172746	2023-04-16 20:29:20
27	3.2089	3.51926	11.25	102.193s	0.000103054	2023-04-16 20:31:04
28	3.17424	3.60125	13.75	103.697s	4.77458e-05	2023-04-16 20:32:49
29	3.15794	3.59935	11.25	100.262s	1.22359e-05	2023-04-16 20:34:31
30	3.14327	3.60086	12.5	104.954s	0	2023-04-16 20:36:18
31	3.16508	3.57367	12.5	104.223s	1.22359e-05	2023-04-16 20:38:04
32	3.16696	3.53586	13.75	100.062s	4.77458e-05	2023-04-16 20:39:46
33	3.15112	3.59909	15	105.525s	0.000103054	2023-04-16 20:41:33
34	3.17859	3.52954	8.75	104.067s	0.000172746	2023-04-16 20:43:19
35	3.1941	3.67155	13.75	103.778s	0.00025	2023-04-16 20:45:06
36	3.19	3.5088	12.5	100.798s	0.000327254	2023-04-16 20:46:51
37	3.19209	3.48294	10	101.05s	0.000396946	2023-04-16 20:48:34
38	3.20442	3.64632	15	101.475s	0.000452254	2023-04-16 20:50:18
39	3.23878	3.62367	16.25	102.274s	0.000487764	2023-04-16 20:52:02
40	3.19367	3.5297	11.25	102.352s	0.0005	2023-04-16 20:53:46
41	3.24126	3.46025	16.25	100.726s	0.000487764	2023-04-16 20:55:28
42	3.22419	3.43439	17.5	103.28s	0.000452254	2023-04-16 20:57:13
43	3.20394	3.61438	13.75	102.583s	0.000396946	2023-04-16 20:58:58
44	3.19652	3.57454	16.25	106.762s	0.000327254	2023-04-16 21:00:46
45	3.15724	3.62016	13.75	107.074s	0.00025	2023-04-16 21:02:35
46	3.12001	3.54534	12.5	105.326s	0.000172746	2023-04-16 21:04:22
47	3.12534	3.61862	17.5	104.2s	0.000103054	2023-04-16 21:06:08
48	3.10075	3.67524	17.5	103.005s	4.77458e-05	2023-04-16 21:07:53
49	3.07781	3.7128	16.25	99.9958s	1.22359e-05	2023-04-16 21:09:35
50	3.07079	3.63689	16.25	103.99s	0	2023-04-16 21:11:21
51	3.04417	3.6449	16.25	101.833s	1.22359e-05	2023-04-16 21:13:04
52	3.07915	3.64211	16.25	102.477s	4.77458e-05	2023-04-16 21:14:49
53	3.07463	3.75477	17.5	103.398s	0.000103054	2023-04-16 21:16:34
