Epoch	train_loss	val_loss	metric	epoch_time	learing_rate	time_stamp
1	2.78531	2.76414	7.24638	103.889s	4.87764e-05	2023-03-28 23:29:36
2	2.71762	2.74833	9.17874	102.065s	4.52254e-05	2023-03-28 23:31:20
3	2.6413	2.66135	11.5942	99.2012s	3.96946e-05	2023-03-28 23:33:06
4	2.57629	2.64772	14.9758	101.668s	3.27254e-05	2023-03-28 23:34:55
5	2.55291	2.63668	14.4928	101.752s	2.5e-05	2023-03-28 23:36:41
6	2.51034	2.60606	15.4589	99.9934s	1.72746e-05	2023-03-28 23:38:22
7	2.47299	2.62348	15.4589	97.7419s	1.03054e-05	2023-03-28 23:40:04
8	2.49006	2.60262	15.4589	99.7234s	4.77458e-06	2023-03-28 23:41:45
9	2.44454	2.54297	15.4589	96.2871s	1.22359e-06	2023-03-28 23:43:23
10	2.42556	2.63053	15.942	98.1646s	0	2023-03-28 23:45:03
11	2.44124	2.59086	14.9758	98.7404s	1.22359e-06	2023-03-28 23:46:45
12	2.44097	2.59993	13.0435	96.0535s	4.77458e-06	2023-03-28 23:48:23
13	2.45839	2.6041	13.0435	95.4342s	1.03054e-05	2023-03-28 23:50:00
14	2.44743	2.57563	14.9758	97.7736s	1.72746e-05	2023-03-28 23:51:40
15	2.43733	2.56398	14.0097	98.7355s	2.5e-05	2023-03-28 23:53:20
16	2.43598	2.61191	14.9758	98.1506s	3.27254e-05	2023-03-28 23:55:00
17	2.3824	2.59029	14.9758	96.4696s	3.96946e-05	2023-03-28 23:56:38
18	2.4164	2.52481	17.3913	95.2913s	4.52254e-05	2023-03-28 23:58:15
19	2.39417	2.59813	16.4251	98.7639s	4.87764e-05	2023-03-28 23:59:58
20	2.40575	2.57932	14.9758	94.9546s	5e-05	2023-03-29 00:01:35
21	2.39627	2.56962	15.4589	95.9892s	4.87764e-05	2023-03-29 00:03:12
22	2.36485	2.53504	18.8406	97.1291s	4.52254e-05	2023-03-29 00:04:51
23	2.32393	2.53582	17.3913	97.8415s	3.96946e-05	2023-03-29 00:06:33
24	2.27582	2.48571	18.3575	97.9971s	3.27254e-05	2023-03-29 00:08:12
25	2.23071	2.44978	21.256	95.6252s	2.5e-05	2023-03-29 00:09:50
26	2.18499	2.58633	17.8744	94.8242s	1.72746e-05	2023-03-29 00:11:28
27	2.16597	2.54136	21.256	98.5443s	1.03054e-05	2023-03-29 00:13:08
28	2.14504	2.55384	17.8744	100.023s	4.77458e-06	2023-03-29 00:14:51
29	2.11133	2.48251	20.2899	98.7107s	1.22359e-06	2023-03-29 00:16:34
30	2.08848	2.48553	21.7391	93.9919s	0	2023-03-29 00:18:09
31	2.10198	2.53076	21.7391	99.089s	1.22359e-06	2023-03-29 00:19:52
32	2.11319	2.5041	21.7391	96.1842s	4.77458e-06	2023-03-29 00:21:30
33	2.10375	2.51626	21.7391	97.6129s	1.03054e-05	2023-03-29 00:23:09
34	2.12931	2.48528	22.7053	95.757s	1.72746e-05	2023-03-29 00:24:47
35	2.13494	2.51138	23.1884	99.0504s	2.5e-05	2023-03-29 00:26:29
36	2.11764	2.52047	24.1546	96.6411s	3.27254e-05	2023-03-29 00:28:10
37	2.16082	2.39771	24.6377	98.8795s	3.96946e-05	2023-03-29 00:29:52
38	2.13396	2.6485	22.2222	97.531s	4.52254e-05	2023-03-29 00:31:33
39	2.14506	2.54051	23.6715	97.2865s	4.87764e-05	2023-03-29 00:33:12
40	2.15886	2.37117	26.57	94.6791s	5e-05	2023-03-29 00:34:49
41	2.13005	2.57876	23.1884	99.0698s	4.87764e-05	2023-03-29 00:36:31
42	2.12121	2.40543	21.256	98.9566s	4.52254e-05	2023-03-29 00:38:12
43	2.06019	2.40326	26.57	94.933s	3.96946e-05	2023-03-29 00:39:49
44	2.01575	2.27467	27.0531	96.9906s	3.27254e-05	2023-03-29 00:41:27
45	1.93205	2.38727	28.0193	97.5984s	2.5e-05	2023-03-29 00:43:08
46	1.96643	2.45078	26.57	97.1161s	1.72746e-05	2023-03-29 00:44:49
47	1.91027	2.38455	28.0193	97.2068s	1.03054e-05	2023-03-29 00:46:29
48	1.8808	2.42263	29.4686	98.932s	4.77458e-06	2023-03-29 00:48:10
49	1.83751	2.46975	28.9855	97.8477s	1.22359e-06	2023-03-29 00:49:51
50	1.86293	2.52066	28.5024	96.5599s	0	2023-03-29 00:51:30
51	1.82759	2.40929	28.0193	98.3263s	1.22359e-06	2023-03-29 00:53:10
52	1.81394	2.44272	28.5024	96.2097s	4.77458e-06	2023-03-29 00:54:48
53	1.85389	2.46571	29.4686	99.6896s	1.03054e-05	2023-03-29 00:56:29
54	1.80972	2.45802	28.9855	97.0737s	1.72746e-05	2023-03-29 00:58:08
55	1.87009	2.50839	27.5362	97.3108s	2.5e-05	2023-03-29 00:59:47
56	1.87608	2.426	27.5362	97.6913s	3.27254e-05	2023-03-29 01:01:27
57	1.84553	2.60166	28.5024	97.8237s	3.96946e-05	2023-03-29 01:03:06
58	1.908	2.5475	27.5362	96.9118s	4.52254e-05	2023-03-29 01:04:45
59	1.92104	2.46002	28.5024	93.4753s	4.87764e-05	2023-03-29 01:06:20
60	1.91903	2.50989	27.5362	100.319s	5e-05	2023-03-29 01:08:02
61	1.87988	2.42497	28.0193	97.8687s	4.87764e-05	2023-03-29 01:09:42
62	1.88993	2.48526	26.57	97.5721s	4.52254e-05	2023-03-29 01:11:21
63	1.85179	2.47232	27.0531	99.3349s	3.96946e-05	2023-03-29 01:13:02
64	1.80818	2.47093	27.5362	98.6927s	3.27254e-05	2023-03-29 01:14:43
65	1.75907	2.4363	28.5024	95.2388s	2.5e-05	2023-03-29 01:16:20
66	1.75674	2.43146	28.9855	99.6132s	1.72746e-05	2023-03-29 01:18:01
67	1.68292	2.47049	29.4686	98.4378s	1.03054e-05	2023-03-29 01:19:41
68	1.62222	2.53318	31.8841	97.0938s	4.77458e-06	2023-03-29 01:21:20
69	1.63558	2.38391	30.4348	96.7739s	1.22359e-06	2023-03-29 01:23:00
70	1.57448	2.53485	31.8841	98.2754s	0	2023-03-29 01:24:41
71	1.59285	2.43211	30.9179	95.8964s	1.22359e-06	2023-03-29 01:26:19
72	1.60966	2.47491	30.4348	94.7783s	4.77458e-06	2023-03-29 01:27:55
73	1.62971	2.37155	30.4348	98.7448s	1.03054e-05	2023-03-29 01:29:36
74	1.62996	2.41614	32.8502	97.1592s	1.72746e-05	2023-03-29 01:31:15
75	1.6136	2.37254	29.4686	95.4031s	2.5e-05	2023-03-29 01:32:54
76	1.62648	2.46982	30.9179	98.066s	3.27254e-05	2023-03-29 01:34:33
77	1.69278	2.46584	28.5024	98.5162s	3.96946e-05	2023-03-29 01:36:14
78	1.69517	2.46179	29.9517	96.2621s	4.52254e-05	2023-03-29 01:37:52
79	1.69165	2.43002	30.9179	99.6568s	4.87764e-05	2023-03-29 01:39:33
80	1.74222	2.51427	29.4686	95.4001s	5e-05	2023-03-29 01:41:10
81	1.70253	2.50016	30.9179	94.4053s	4.87764e-05	2023-03-29 01:42:46
82	1.70756	2.55782	30.9179	97.7779s	4.52254e-05	2023-03-29 01:44:26
83	1.61745	2.50892	30.4348	96.9345s	3.96946e-05	2023-03-29 01:46:05
84	1.59731	2.3991	30.4348	95.1013s	3.27254e-05	2023-03-29 01:47:42
85	1.62167	2.4896	31.8841	99.6919s	2.5e-05	2023-03-29 01:49:23
86	1.52749	2.43175	31.401	98.9225s	1.72746e-05	2023-03-29 01:51:04
87	1.4949	2.3911	33.3333	95.5641s	1.03054e-05	2023-03-29 01:52:41
88	1.48385	2.44684	34.2995	98.8359s	4.77458e-06	2023-03-29 01:54:24
89	1.45328	2.42992	34.2995	96.8553s	1.22359e-06	2023-03-29 01:56:04
90	1.41762	2.50394	35.2657	98.8037s	0	2023-03-29 01:57:45
91	1.38507	2.37895	33.8164	97.9877s	1.22359e-06	2023-03-29 01:59:26
92	1.42147	2.48127	33.8164	97.3745s	4.77458e-06	2023-03-29 02:01:06
93	1.41914	2.38991	34.2995	99.8458s	1.03054e-05	2023-03-29 02:02:48
94	1.47831	2.42771	32.8502	97.0301s	1.72746e-05	2023-03-29 02:04:27
95	1.45593	2.53229	34.7826	95.3591s	2.5e-05	2023-03-29 02:06:04
96	1.49369	2.45156	34.7826	93.6477s	3.27254e-05	2023-03-29 02:07:39
97	1.49945	2.49026	32.3671	97.0454s	3.96946e-05	2023-03-29 02:09:18
98	1.57089	2.53913	30.4348	93.3031s	4.52254e-05	2023-03-29 02:10:53
99	1.5971	2.57454	31.8841	97.9921s	4.87764e-05	2023-03-29 02:12:33
100	1.56161	2.48086	31.8841	99.4552s	5e-05	2023-03-29 02:14:14
