Epoch	train_loss	val_loss	metric	epoch_time	learing_rate	time_stamp
1	2.785	2.77494	5.31401	97.349s	4.78386e-06	2023-04-10 11:13:40
2	2.77801	2.76865	5.7971	97.5778s	4.17283e-06	2023-04-10 11:15:19
3	2.76402	2.75569	5.31401	92.2185s	3.27254e-06	2023-04-10 11:16:56
4	2.7534	2.75329	8.21256	95.8551s	2.23868e-06	2023-04-10 11:18:34
5	2.74601	2.73453	8.21256	98.6285s	1.25e-06	2023-04-10 11:20:16
6	2.75205	2.74593	7.24638	94.9396s	4.77458e-07	2023-04-10 11:21:53
7	2.74777	2.74355	6.76329	97.7321s	5.4631e-08	2023-04-10 11:23:32
8	2.73973	2.74591	7.24638	96.9066s	5.4631e-08	2023-04-10 11:25:11
9	2.74619	2.7325	7.24638	97.4494s	4.77458e-07	2023-04-10 11:26:50
10	2.74808	2.75392	7.24638	97.4394s	1.25e-06	2023-04-10 11:28:31
11	2.74281	2.73402	7.72947	96.7804s	2.23868e-06	2023-04-10 11:30:11
12	2.73642	2.73437	9.66184	98.6158s	3.27254e-06	2023-04-10 11:31:53
13	2.73246	2.74276	9.17874	98.5864s	4.17283e-06	2023-04-10 11:33:36
14	2.72937	2.74374	7.72947	98.3371s	4.78386e-06	2023-04-10 11:35:16
15	2.71398	2.74598	8.21256	94.5193s	5e-06	2023-04-10 11:36:52
16	2.71177	2.7319	10.628	98.3185s	4.78386e-06	2023-04-10 11:38:32
17	2.68951	2.72464	10.628	98.8916s	4.17283e-06	2023-04-10 11:40:14
18	2.67184	2.70774	13.0435	96.1952s	3.27254e-06	2023-04-10 11:41:52
19	2.66838	2.71939	10.628	97.5236s	2.23868e-06	2023-04-10 11:43:33
20	2.64543	2.71056	11.5942	96.8818s	1.25e-06	2023-04-10 11:45:12
21	2.66401	2.69368	12.0773	96.7919s	4.77458e-07	2023-04-10 11:46:51
22	2.65052	2.70111	11.1111	97.8416s	5.4631e-08	2023-04-10 11:48:30
23	2.65672	2.70517	10.628	99.7103s	5.4631e-08	2023-04-10 11:50:13
24	2.66411	2.71633	12.5604	98.9446s	4.77458e-07	2023-04-10 11:51:56
25	2.64314	2.70475	10.628	100.586s	1.25e-06	2023-04-10 11:53:39
26	2.64165	2.7138	11.5942	99.7825s	2.23868e-06	2023-04-10 11:55:20
27	2.63242	2.68751	11.5942	97.4823s	3.27254e-06	2023-04-10 11:56:59
28	2.64067	2.71834	14.0097	102.891s	4.17283e-06	2023-04-10 11:58:44
29	2.62298	2.69448	15.942	95.862s	4.78386e-06	2023-04-10 12:00:23
30	2.61123	2.71945	14.4928	96.9004s	5e-06	2023-04-10 12:02:06
31	2.61416	2.65838	14.9758	97.3918s	4.78386e-06	2023-04-10 12:03:48
32	2.59496	2.67583	13.5266	98.8632s	4.17283e-06	2023-04-10 12:05:28
33	2.58738	2.66491	15.4589	96.2961s	3.27254e-06	2023-04-10 12:07:06
34	2.58167	2.63994	14.0097	97.2379s	2.23868e-06	2023-04-10 12:08:45
35	2.58337	2.66454	16.9082	99.2206s	1.25e-06	2023-04-10 12:10:26
36	2.56314	2.65666	16.4251	97.5417s	4.77458e-07	2023-04-10 12:12:07
37	2.54971	2.67651	15.4589	97.8445s	5.4631e-08	2023-04-10 12:13:47
38	2.5719	2.67156	14.0097	101.197s	5.4631e-08	2023-04-10 12:15:30
39	2.57171	2.65921	15.4589	97.8338s	4.77458e-07	2023-04-10 12:17:09
40	2.57294	2.66855	15.4589	97.4409s	1.25e-06	2023-04-10 12:18:49
41	2.5781	2.66868	16.9082	99.1711s	2.23868e-06	2023-04-10 12:20:30
42	2.56708	2.65333	16.4251	96.9361s	3.27254e-06	2023-04-10 12:22:09
43	2.58605	2.64655	16.9082	99.4997s	4.17283e-06	2023-04-10 12:23:50
44	2.53995	2.66952	15.942	99.6334s	4.78386e-06	2023-04-10 12:25:32
45	2.57507	2.63726	14.4928	96.3337s	5e-06	2023-04-10 12:27:11
46	2.54084	2.68557	15.4589	96.3358s	4.78386e-06	2023-04-10 12:28:51
47	2.52212	2.63467	14.0097	96.9446s	4.17283e-06	2023-04-10 12:30:30
48	2.51451	2.63912	16.4251	99.1958s	3.27254e-06	2023-04-10 12:32:12
49	2.52249	2.63299	17.3913	97.471s	2.23868e-06	2023-04-10 12:33:53
50	2.53645	2.6285	15.4589	96.6467s	1.25e-06	2023-04-10 12:35:36
51	2.50264	2.61576	16.4251	98.3562s	4.77458e-07	2023-04-10 12:37:16
52	2.51925	2.60744	19.3237	99.8767s	5.4631e-08	2023-04-10 12:38:57
53	2.49604	2.6048	16.9082	97.6372s	5.4631e-08	2023-04-10 12:40:39
54	2.48327	2.61956	16.4251	98.3604s	4.77458e-07	2023-04-10 12:42:19
55	2.49346	2.60618	16.9082	99.6615s	1.25e-06	2023-04-10 12:44:00
56	2.51726	2.61828	17.3913	94.4971s	2.23868e-06	2023-04-10 12:45:36
57	2.49339	2.61345	18.3575	100.291s	3.27254e-06	2023-04-10 12:47:18
58	2.49656	2.54177	17.8744	96.4368s	4.17283e-06	2023-04-10 12:48:57
59	2.488	2.61684	17.8744	96.482s	4.78386e-06	2023-04-10 12:50:35
