Epoch	train_loss	val_loss	metric	epoch_time	learing_rate	time_stamp
1	2.79235	2.7641	5.31401	95.9115s	4.78386e-06	2023-04-09 22:43:06
2	2.7668	2.75482	4.83092	95.7837s	4.17283e-06	2023-04-09 22:44:44
3	2.75654	2.75424	6.76329	99.5734s	3.27254e-06	2023-04-09 22:46:25
4	2.75793	2.7333	6.28019	100.907s	2.23868e-06	2023-04-09 22:48:09
5	2.74492	2.74109	7.24638	97.251s	1.25e-06	2023-04-09 22:49:48
6	2.73802	2.74968	6.28019	96.6224s	4.77458e-07	2023-04-09 22:51:29
7	2.74734	2.74369	7.24638	97.7435s	5.4631e-08	2023-04-09 22:53:08
8	2.74136	2.72821	8.21256	96.7886s	5.4631e-08	2023-04-09 22:54:47
9	2.74634	2.74006	6.76329	98.7052s	4.77458e-07	2023-04-09 22:56:29
10	2.74079	2.74784	7.24638	96.465s	1.25e-06	2023-04-09 22:58:08
11	2.73845	2.72984	10.1449	96.9306s	2.23868e-06	2023-04-09 22:59:49
12	2.73909	2.74725	6.28019	99.3085s	3.27254e-06	2023-04-09 23:01:34
13	2.72908	2.72184	10.1449	100.482s	4.17283e-06	2023-04-09 23:03:16
14	2.7222	2.73294	10.628	96.7718s	4.78386e-06	2023-04-09 23:04:55
15	2.71974	2.72513	10.1449	98.6444s	5e-06	2023-04-09 23:06:37
16	2.70884	2.72234	12.0773	99.4355s	4.78386e-06	2023-04-09 23:08:18
17	2.7035	2.69494	11.5942	98.7786s	4.17283e-06	2023-04-09 23:10:00
18	2.67202	2.69007	12.0773	98.9649s	3.27254e-06	2023-04-09 23:11:41
19	2.65874	2.70351	11.1111	96.6398s	2.23868e-06	2023-04-09 23:13:19
20	2.6551	2.6939	9.17874	99.5512s	1.25e-06	2023-04-09 23:15:01
21	2.6495	2.65406	12.0773	93.652s	4.77458e-07	2023-04-09 23:16:36
22	2.65859	2.66696	12.0773	96.027s	5.4631e-08	2023-04-09 23:18:14
23	2.65027	2.68436	13.0435	97.59s	5.4631e-08	2023-04-09 23:19:54
24	2.64152	2.67938	12.0773	97.0196s	4.77458e-07	2023-04-09 23:21:36
25	2.6472	2.69373	11.1111	97.3528s	1.25e-06	2023-04-09 23:23:17
