Epoch	train_loss	val_loss	metric	epoch_time	learing_rate	time_stamp
1	3.57799	3.46573	13.75	102.998s	0.000487764	2023-04-16 16:51:09
2	3.45892	3.44521	13.75	102.211s	0.000452254	2023-04-16 16:52:52
3	3.45692	3.45535	13.75	101.356s	0.000396946	2023-04-16 16:54:36
4	3.41714	3.41231	16.25	100.535s	0.000327254	2023-04-16 16:56:18
5	3.37923	3.47041	15	102.142s	0.00025	2023-04-16 16:58:09
6	3.33578	3.44466	21.25	102.342s	0.000172746	2023-04-16 16:59:54
7	3.31153	3.46327	16.25	103.202s	0.000103054	2023-04-16 17:01:44
8	3.26898	3.46648	15	103.387s	4.77458e-05	2023-04-16 17:03:31
9	3.26627	3.43701	18.75	102.778s	1.22359e-05	2023-04-16 17:05:18
10	3.239	3.463	16.25	106.826s	0	2023-04-16 17:07:07
11	3.26317	3.47636	16.25	101.841s	1.22359e-05	2023-04-16 17:08:50
12	3.25173	3.47722	15	101.841s	4.77458e-05	2023-04-16 17:10:34
13	3.25898	3.44391	18.75	105.238s	0.000103054	2023-04-16 17:12:21
14	3.25587	3.47679	13.75	98.5369s	0.000172746	2023-04-16 17:14:01
15	3.26292	3.53094	15	103.567s	0.00025	2023-04-16 17:15:47
16	3.27018	3.49712	12.5	104.147s	0.000327254	2023-04-16 17:17:35
17	3.28837	3.42439	20	100.681s	0.000396946	2023-04-16 17:19:18
18	3.28771	3.48631	16.25	103.725s	0.000452254	2023-04-16 17:21:04
19	3.28706	3.48824	11.25	102.88s	0.000487764	2023-04-16 17:22:48
20	3.2997	3.47197	11.25	103.193s	0.0005	2023-04-16 17:24:33
21	3.30269	3.4807	12.5	101.253s	0.000487764	2023-04-16 17:26:16
22	3.26989	3.49658	17.5	104.054s	0.000452254	2023-04-16 17:28:02
23	3.23545	3.46593	17.5	104.021s	0.000396946	2023-04-16 17:29:48
24	3.22191	3.61858	15	101.729s	0.000327254	2023-04-16 17:31:31
25	3.19845	3.51109	11.25	101.66s	0.00025	2023-04-16 17:33:15
26	3.17593	3.5752	12.5	101.749s	0.000172746	2023-04-16 17:34:58
27	3.1568	3.66927	15	105.041s	0.000103054	2023-04-16 17:36:45
28	3.13734	3.66644	13.75	103.44s	4.77458e-05	2023-04-16 17:38:30
29	3.12326	3.61838	15	99.1302s	1.22359e-05	2023-04-16 17:40:11
30	3.1169	3.62626	15	100.301s	0	2023-04-16 17:41:54
31	3.11514	3.59945	13.75	106.826s	1.22359e-05	2023-04-16 17:43:42
32	3.09639	3.76908	13.75	103.646s	4.77458e-05	2023-04-16 17:45:28
33	3.11661	3.68012	12.5	105.892s	0.000103054	2023-04-16 17:47:15
34	3.11261	3.5755	15	103.984s	0.000172746	2023-04-16 17:49:01
35	3.14777	3.67031	15	104.84s	0.00025	2023-04-16 17:50:48
36	3.13584	3.5563	17.5	103.701s	0.000327254	2023-04-16 17:52:33
37	3.15884	3.60471	11.25	102.171s	0.000396946	2023-04-16 17:54:19
38	3.17228	3.67375	13.75	102.896s	0.000452254	2023-04-16 17:56:05
39	3.21239	3.58557	13.75	104.171s	0.000487764	2023-04-16 17:57:51
40	3.18471	3.55815	15	101.723s	0.0005	2023-04-16 17:59:35
41	3.16601	3.5502	13.75	101.362s	0.000487764	2023-04-16 18:01:19
42	3.16563	3.56706	15	103.929s	0.000452254	2023-04-16 18:03:07
43	3.15909	3.60847	13.75	100.62s	0.000396946	2023-04-16 18:04:50
44	3.16384	4.19553	12.5	100.345s	0.000327254	2023-04-16 18:06:32
45	3.14136	3.8298	13.75	103.376s	0.00025	2023-04-16 18:08:17
46	3.12769	3.7294	17.5	102.235s	0.000172746	2023-04-16 18:10:01
